Report Number,Date Reported (Reported on),Time Reported (Reported on),Date  Occurred (Incident From),Time Occurred (Incident From),Incident Type,Location
14-0449,2/11/14,16:07,2/11/14,16:07,Traffic Crash-Property Damage-Hit Skip,12th avenue Polo Lot
14-0446,2/11/14,12:29,2/11/14,12:29,Theft,Ohio Union
14-0445,2/11/14,11:45,2/11/14,11:45,Traffic Crash-Property Damage,12th Ave Garage
14-0444,2/13/14,10:31,2/10/14,13:30,Theft,OSU Hospital East
14-0443,2/11/14,9:44,2/11/14,9:44,Traffic Crash-Property Damage,Carmack Lot 5
14-0440,2/11/14,23:46,2/10/14,11:00,Criminal Damaging,North Cannon Dr. Parking Garage
14-0439,2/10/14,17:42,2/10/14,17:42,Traffic Crash-Property Damage,Carmack Rd /  Arthur E Adams
14-0437,2/10/14,15:49,2/10/14,15:49,Traffic Crash-Property Damage,Blankenship Hall Parking Lot
14-0436,2/10/14,14:36,2/10/14,14:36,Traffic Crash-Property Damage,Blankenshpi  Hall Parking Lot
14-0435,2/10/14,6:44,2/10/14,6:44,Possession of Drugs,Harding Hospital
14-0434,2/10/14,0:02,2/10/14,2:36,Assist Other Agency,1036 Chambers Rd.
14-0430,2/9/14,17:52,2/9/14,17:54,Drug Paraphernalia,Drackett Tower
14-0429,2/9/14,17:32,2/9/14,17:32,Assault,RPAC
14-0428,2/9/14,15:42,12/25/13,13:00,Telecommunications Harassment,Schott enstein Center
14-0426,2/9/14,8:55,2/9/14,8:55,Breaking and Entering,Arps Parking Garage
14-0425,2/9/14,1:58,2/9/14,1:58,Ill Aided,Medical Center Dr. @ Cannon Dr.
14-0424,2/9/14,0:32,2/9/14,0:30,Offenses Involving underage persons,Siebert Hall
14-0421,2/8/14,19:56,2/8/14,19:56,Traffic Crash-Property Damage-Hit Skip,12th and Cannon Lot
14-0421,2/11/14,21:45,2/11/14,21:45,Supplement,Blankenship Hall
14-0420,2/8/14,8:15,2/7/14,7:30,Criminal Damaging,Neil Avenue Parking Garage
14-0417,2/8/14,1:20,2/8/14,1:20,Physical Control,Ohio Union Garage North
14-0414,2/7/14,20:05,2/7/14,20:05,Ill Aided,Neil Building
14-0410,2/7/14,17:54,2/6/14,13:00,Theft,Wexner Center for the Arts
14-0410,2/22/14,8:47,2/22/14,8:47,Supplement,Blankenship Hall
14-0409,N/A,17:45,N/A,15:00,Traffic Crash-Property Damage-Hit Skip,2006 Kenny Rd
14-0407,2/7/14,15:40,2/6/14,18:15,Theft,Baker Hall East
14-0405,2/7/14,12:57,2/7/14,12:57,Theft,Ohio Union Food Court
14-0404,2/7/14,9:46,2/7/14,9:46,Disorderly Conduct,Buckeye Village
14-0401,2/6/14,23:47,2/6/14,23:47,Assault,OSU ED
14-0399,2/6/14,15:30,2/6/14,13:30,Theft,Hosptials East
14-0398,2/6/14,12:59,2/6/14,12:59,Theft,Schottenstein Center
14-0397,2/6/14,12:47,2/6/14,12:47,Theft,Ohio Union Food Court
14-0396,2/6/14,13:09,2/6/14,12:30,Theft,Stillman Hall
14-0394,2/6/14,10:40,2/5/14,17:00,Theft,Neil Avenue Building
14-0393,2/6/14,9:55,2/6/14,9:55,Traffic Crash-Property Damage,Lane Ave Parking Garage
14-0391,2/6/14,6:41,2/6/14,6:00,Theft,Thompson  Library
14-0390,2/6/14,6:04,2/6/14,6:04,Public Accident,Tra nsporta tion  Garage
14-0387,2/5/14,13:59,2/5/14,13:59,Theft,Ohio Union
14-0386,2/5/14,13:05,2/5/14,13:05,Disorderly Conduct,Ag Admin Building
14-0385,2/5/14,13:06,2/5/14,13:00,Disorderly Conduct,Doan Hall
14-03815,10/5/14,1:10,10/5/14,1:10,Assist Other Agency,Neil Ave /  9th Ave
14-0380,2/4/14,17:44,2/4/14,1:00,Theft,Doan Hall
14-0379,2/4/14,17:54,2/4/14,17:00,Traffic Crash-Property Damage-Hit Skip,Ice Rink Parking Lot
14-0378,2/4/14,17:16,2/4/14,14:55,Theft (From Auto),12th a nd Cannon Parking  Lot
14-0377,2/4/14,18:51,2/3/14,9:25,Traffic Crash-Property Damage-Hit Skip,Dodd Lot
14-0376,2/4/14,16:01,1/28/14,6:00,Menacing,Woody Hay es  Ath letic Center
14-0375,2/4/14,15:18,2/4/14,13:04,Theft (From Auto),Northwest Stad ium Lot
14-0375,9/10/14,10:31,9/10/14,10:31,Supplement,Blankens hip  Ha ll
14-0374,9/10/14,N/A,9/10/14,N/A,Supplement,Blankenship  Hall
14-0374,2/4/14,14:16,2/4/14,12:00,Theft (From Auto),French Reid House lot
14-0372,2/4/14,12:30,1/2/14,10:30,Theft,Doan Hall
14-0371,2/4/14,12:27,2/3/14,20:15,Theft,Doan Hall
14-0368,2/4/14,1:00,2/4/14,10:23,Assist Other Agency,Arps Hall
14-0366,2/4/14,0:06,2/4/14,0:06,Possession of Drugs,Woody Hayes Dr. / Coffey Rd.
14-0365,2/3/14,21:51,2/3/14,12:30,Theft,Enarson dassroom Building
14-0364,2/3/14,16:00,2/3/14,16:00,Traffic Crash-Property Damage,French Reid House
14-0362,2/3/14,15:04,2/3/14,15:04,Theft,OhioUnion
14-0360,2/3/14,12:27,1/31/14,17:30,Administrative Information,Evans Laboratory
14-0359,2/3/14,11:29,1/31/14,14:30,Public Accident,Wexner Center for the Arts
14-0357,2/3/14,9:44,2/3/14,9:44,Traffic Crash-Property Damage,Woody Hayes and Fyffe
14-0356,2/3/14,9:20,1/20/14,23:00,Theft,Kottman Hall
14-0353,2/3/14,N/A,2/3/14,N/A,Theft (Of Auto),Arps Hall
14-0353,2/21/14,6:34,2/3/14,5:54,Supplement,ARPS Hall
14-0352,2/3/14,4:00,2/2/14,19:00,Theft,12th and Cannon Parking  lot
14-0350,2/2/14,23:39,2/2/14,14:30,Criminal Damaging,12t h and   Cannon Parking  Lot
14-0349,2/2/14,2:01,2/2/14,13:35,Theft (From Auto),12th Ave Parking Garage
14-0348,2/2/14,19:55,2/2/14,6:45,Theft (Of Auto),12th  &Cannon Lot
14-0343,2/1/14,23:49,2/1/14,23:49,Offenses Involving underage persons,Lane Ave Residenc e  Ha ll
14-0342,2/1/14,18:21,2/1/14,14:00,Theft,Thompson  Library
14-0336,2/1/14,1:29,2/1/14,1:29,Offenses Involving underage persons,High  St  /  Frambes St
14-0335,2/1/14,0:26,2/1/14,22:24,Traffic Crash-Property Damage,Blackwell In n Drive Lane
14-0334,1/31/14,19:22,1/31/14,6:30,Criminal Damaging,Osu Hosp ita ls  East Parking Lot
14-0332,1/31/14,16:28,1/30/14,18:10,Criminal Mischief,Baker Ha ll West
14-0331,1/31/14,15:35,1/31/14,15:35,Ill Aided,Younkin Success  Center
14-0330,1/31/14,13:01,1/31/14,13:18,Traffic Crash-Property Damage,12th Ave Parking Garage
14-0327,1/31/14,10:18,1/31/14,10:18,Traffic Crash-Property Damage,Carmack Lots
14-0325,1/31/14,8:31,1/31/14,8:31,Telecommunications Harassment,Doan Hall
14-0322,1/30/14,20:54,1/30/14,11:30,Theft,Celeste Lab
14-0320,1/30/14,14:00,1/30/14,14:00,Criminal Trespass,Doan Hall
14-0319,1/30/14,13:34,1/30/14,13:34,Disorderly Conduct,Knowlton Hall
14-0318,1/30/14,14:00,1/30/14,14:00,Assist Other Agency,Blankenship Hall
14-0317,1/30/14,12:39,1/30/14,12:39,Theft,Ohio Union
14-0316,1/30/14,12:13,1/30/14,12:01,Criminal Simulation,OSU Hospitals
14-0315,1/30/14,11:37,1/22/14,18:54,Telecommunications Harassment,Book Depository
14-0313,1/30/14,0:09,1/30/14,9:25,Traffic Crash-Property Damage,9th Ave West Parking Garage
14-0312,1/30/14,7:15,1/29/14,16:30,Theft,Biological Science Building
14-0311,1/30/14,7:36,1/30/14,7:36,Ill Aided,Studen t Academic Service Building
14-0310,1/30/14,6:23,1/29/14,16:00,Theft,South Cannon Dr Parking Lot
14-0310,1/30/14,6:23,1/29/14,16:00,Theft,South Cannon Dr Parking Lot
14-0307,1/29/14,20:01,1/29/14,20:01,Aggravated Menacing,Schottenste  in Center
14-0306,1/29/14,19:45,1/23/14,18:20,Theft,University Hospitals East
14-0306,2/16/14,21:21,2/16/14,21:21,Supplement,Bla nkenship
14-0305,1/29/14,18:03,1/29/14,18:30,Traffic Crash-Property Damage,Cannon Dr /  Woody Hayes Dr
14-0304,1/29/14,16:27,1/29/14,16:27,Traffic Crash-Property Damage,Ne il Ave/ Tuttle Park
14-0303,1/29/14,15:35,1/29/14,15:35,Traffic Crash-Property Damage,210 W Woodruff Ave
14-0301,1/29/14,13:49,1/29/14,13:49,Traffic Crash-Property Damage,Arnoff Lab
14-0300,1/29/14,12:22,1/27/14,17:30,Traffic Crash-Property Damage-Hit Skip,Northwood    and   High  Building
14-0299,1/29/14,12:22,1/27/14,0:00,Criminal Mischief,Lane Ave.  Res idence   Hall
14-0296,1/29/14,10:25,1/22/14,16:00,Theft,Kottman Hall
14-0295,1/28/14,23:15,1/28/14,23:15,Criminal Trespass,OSU ED
14-0293,1/28/14,20:35,1/28/14,20:00,Theft,Thompson  Library
14-0291,1/28/14,11:19,1/27/14,6:00,Traffic Crash-Property Damage-Hit Skip,South Chiller
14-0290,1/28/14,21:11,1/28/14,21:11,Supplement,Bla nkenship
14-0290,1/28/14,0:07,1/28/14,7:03,Theft,Ross Heart Hosp ita l
14-0289,1/28/14,7:37,1/24/14,0:01,Traffic Crash-Property Damage-Hit Skip,McCracken  Power Plan t
14-02888,8/14/14,0:58,8/14/14,0:55,Criminal Mischief,Lane  Ave/Pea ey
14-0287,1/27/14,22:58,1/27/14,22:58,Possession of Drugs,Park-Strad ley  Hall
14-0286,1/27/14,16:56,1/27/14,16:56,Traffic Crash-Property Damage,12th Ave/ Cannon Dr.
14-0285,1/27/14,15:09,1/27/14,15:09,Theft,Ohio Union
14-0284,1/27/14,14:01,1/27/14,14:01,Criminal Trespass,OSU East Med ica l Center
14-0283,1/27/14,10:35,1/27/14,10:20,Possessing Drug Abuse Instruments,Hospitals  East
14-0282,1/27/14,6:07,1/27/14,6:07,Assist Other Agency,Hospitals  East
14-0281,1/26/14,N/A,1/20/14,N/A,Theft (Of Bicycle),Taylor Tower
14-0280,1/26/14,15:48,1/26/14,15:48,Traffic Crash-Property Damage,Tuttle Park P1 /  Neil Ave
14-0278,1/25/14,23:45,1/25/14,23:45,Possession of Drugs,osu East
14-0277,1/26/14,0:39,1/26/14,0:39,Disorderly Conduct,Scholars  East
14-0276,1/26/14,0:00,1/26/14,0:13,Possession of Drugs,OSU ED
14-0274,1/25/14,17:01,1/25/14,17:10,Traffic Crash-Property Damage,411 Woody Hayes Dr
14-0272,1/25/14,15:47,1/25/14,10:15,Theft (From Auto),Hig hla nd/10th
14-0271,1/25/14,15:18,1/25/14,15:18,Traffic Crash-Property Damage,Cannon Dr S Curve
14-0270,1/25/14,13:45,1/25/14,13:45,Disorderly Conduct,Safea uto Garage
14-0269,1/25/14,11:52,1/16/14,12:00,Sexual Imposition,Postle Hall
14-0269,2/11/14,13:09,2/11/14,13:09,Supplement,Bla nkenship
14-0266,1/25/14,10:13,1/25/14,10:13,Traffic Crash-Property Damage,Woodruff Ave and Cannon Dr
14-0263,1/25/14,3:46,1/25/14,3:46,Administrative Information,Baker Hall East
14-0263,1/25/14,N/A,1/25/14,N/A,Rape,Baker Hall East
14-0262,1/25/14,3:40,1/25/14,3:40,Assist Other Agency,Care Point East
14-0261,1/25/14,1:35,1/25/14,1:35,OVI,17th and College  Ave
14-0260,1/24/14,16:17,1/24/14,16:17,Possession of Drugs,OSU Hosptial Emergency Department
14-0259,1/24/14,14:33,1/24/20,9:00,Theft (From Auto),NW Stadium Lot
14-0259,9/10/14,9:31,9/10/14,9:31,Supplement,Blankens hip  Ha ll
14-0256,1/24/14,13:12,1/24/14,13:12,Traffic Crash-Property Damage,Lincoln Towe rParking  Lot
14-0253,1/24/14,12:24,1/23/14,18:18,Menacing,Postle Hall
14-0252,1/24/14,2:30,1/24/20,2:30,OVI,College   Rd/Woodruff Ave
14-0248,1/23/14,18:24,1/23/14,18:24,Traffic Crash-Injury,Buckeye Lot Nort h
14-0246,1/23/14,14:24,1/23/14,13:00,Theft,Ham ilton  Ha ll
14-0244,1/23/14,12:26,1/23/14,12:26,Traffic Crash-Property Damage,Rhodes Ha ll Loop
14-0243,1/23/14,10:12,1/23/14,10:12,Fire,Nort h Commons
14-0242,1/23/14,0:07,1/22/14,15:30,Theft,Biolog ica l Sciences Build ing
14-0240,1/23/14,1:17,1/21/14,23:30,Theft,Rhcxles Ha ll
14-0236,1/22/14,19:16,1/22/14,6:30,Sexual Imposition,University Hosp ita ls  East
14-0234,1/22/14,18:02,1/22/14,10:21,Theft,Fry Hall
14-0233,1/22/14,16:57,1/22/14,16:55,Drug Paraphernalia,Hospitals  East
14-0228,1/22/14,11:01,1/22/14,11:01,Traffic Crash-Property Damage-Hit Skip,Care  Point  East
14-0227,1/22/14,7:10,1/21/14,22:00,Theft (From Auto),Polo Reid Lots
14-0226,1/22/14,3:45,1/21/14,14:45,Criminal Damaging,Nei l Avenue  Parking Garage
14-0224,1/21/14,21:34,1/21/14,21:34,Public Accident,Arps Hall
14-0223,1/21/14,20:05,1/21/14,20:05,Drug Paraphernalia,1 62 0  Nort h  High  St reet
14-0222,1/21/14,14:40,1/21/14,14:40,Ill Aided,Lin co ln Tower
14-0222,1/21/14,14:40,1/21/14,14:40,Ill Aided,Lin co ln Tower
14-0221,1/21/14,12:41,1/21/14,12:41,Disorderly Conduct,Prior Health Scie nce  Lib ra ry
14-0220,1/21/14,11:01,1/21/14,11:14,Property Impound,Project One Construction Site
14-0219,N/A,9:26,N/A,16:00,Criminal Damaging,OSU Hospital East
14-0218,1/21/14,7:31,1/21/14,7:31,Traffic Crash-Property Damage,Cannon Dr and 12th Ave
14-0217,1/21/14,7:40,1/21/14,7:40,Traffic Crash-Property Damage,Buckeye Lots
14-0216,1/21/14,3:34,1/21/14,3:34,Criminal Trespass,Hitchcock Hall
14-0215,1/21/14,3:00,1/21/14,3:00,Ill Aided,Mack Hall
14-0213,1/20/14,15:49,1/20/14,15:49,Possession of Drugs,OSU Hospital East
14-0212,1/20/14,8:42,1/20/14,8:42,Criminal Trespass,James Cancer Hospital
14-0212,9/9/14,22:39,6/12/14,9:30,Supplement,Blankenship Hall
14-0212,9/9/14,22:40,9/9/14,18:23,Supplement,Blankenship Hall
14-0211,1/20/14,1:31,1/20/14,1:31,Assist Other Agency,Gat eway
14-0209,1/19/14,2:45,1/19/14,2:45,OVI,Neil Ave / 12th Ave
14-0208,1/19/14,2:07,1/19/14,2:07,Assist Other Agency,Siebert Hall
14-0207,1/19/14,1:46,1/19/14,1:46,Ill Aided,Hospital East
14-0203,1/18/14,1:04,1/18/14,14:43,Assist Other Agency,1100 Kinnear Rd
14-0201,1/18/14,15:46,12/7/13,0:01,Telecommunications Harassment,Blankenship Hall
14-0200,1/18/14,10:28,1/18/14,10:28,Assist Other Agency,4144 Buckeye Parkway
14-0199,1/17/14,15:02,1/17/14,15:20,Assist Other Agency,St Rt 670 & North High St
14-0198,1/18/14,0:53,1/18/14,0:53,OVI,OlittendenAve and High St
14-0193,1/17/14,16:35,1/17/14,8:30,Theft,Kennedy Commons
14-0192,1/17/14,15:24,10/26/13,12:00,Disorderly Conduct,Bradley Hall
14-0191,1/17/14,16:10,1/12/14,16:00,AdministrativeInformation,Drackett Tower
14-0190,1/17/14,13:01,1/16/14,22:00,Theft,Postle Hall
14-0189,1/17/14,12:18,9/1/13,0:01,Theft,Doan Hall
14-0188,1/17/14,12:20,1/17/14,12:20,Fire,Bulk Ole mical Warehouse
14-0184,1/17/14,6:17,1/17/14,2:44,Offenses Involving underage persons,Morrison Tower
14-0183,1/17/14,N/A,1/17/14,N/A,Theft,OSU ED
14-0182,1/17/14,5:47,1/17/14,3:19,Offenses Involving underage persons,Macie Hall
14-0181,1/17/14,0:57,1/17/14,0:57,Traffic Crash-Property Damage,Doan Hall
14-0180,1/17/14,0:04,1/17/14,0:04,Public Accident,Schott enstein Cent er
14-0179,1/16/14,2:01,1/16/14,13:00,Traffic Crash-Property Damage-Hit Skip,Lane Ave Parking Garage
14-0178,1/16/14,2:01,1/16/14,21:44,Disorderly Conduct,Schott enstein Cent er
14-0175,1/16/14,20:43,1/16/14,15:30,Drug Paraphernalia,UniversityHospitals
14-0174,1/16/14,20:04,1/16/14,20:04,Disorderly Conduct,Schott enstein Cent er
14-0172,1/16/14,18:17,1/16/14,9:00,Theft,Thompson Library
14-0171,1/16/14,18:17,1/14/14,16:30,Theft (Of Bicycle),Lincoln Tower
14-0170,1/16/14,16:45,1/16/14,16:45,Drug Paraphernalia,Emergency Department
14-0169,1/16/14,15:26,1/16/14,14:10,Menacing By Stalking,Jennings Hall
14-0168,1/16/14,14:26,1/16/14,13:30,Theft,Ross Heart Hospital
14-0167,1/16/14,N/A,1/16/14,N/A,Possessing Drug Abuse Instruments,McCampbell Hall
14-0165,1/16/14,13:24,01/16/0002,13:24,Traffic Crash-Property Damage-Hit Skip,Ohio Union Parking Garge South
14-0164,1/16/14,12:50,1/16/14,11:33,Theft,Smith Laboratory
14-0163,1/16/14,12:16,1/9/14,0:01,Misuse of Credit Cards,Park-Stradley Hall
14-0162,1/15/14,23:01,1/15/14,22:31,Theft,OSU Medical Center East
14-0162,1/22/14,1:53,1/22/14,1:53,Theft,OSU Medical Center East
14-0162,3/3/14,1:48,3/3/14,1:48,Supplement,Blankenship Hall
14-0154,1/15/14,17:45,1/15/14,17:30,Theft,Baker Hall West
14-0152,1/15/14,16:30,1/15/14,16:30,Disorderly Conduct,Jennings Hall
14-0150,1/15/14,13:59,1/3/14,16:00,Theft,Graves
14-01493,12/31/14,0:00,12/30/14,0:00,Theft,Rhodes Hall
14-0149,1/15/14,13:54,1/15/14,9:00,Criminal Damaging,Rhodes Hall
14-01484,12/29/14,0:00,12/27/14,0:00,Theft,Emergency Department
14-01482,12/29/14,0:00,12/25/14,0:00,Theft,James Cancer Hospital
14-01475,12/27/14,0:00,12/25/14,0:00,Theft,Emergency Department
14-01465,12/26/14,0:00,12/24/14,0:00,Theft,James Cancer Hospital
14-0146,1/15/14,12:23,1/14/14,7:00,Deception to Obtain Dangerous Drug,Care Point East
14-0146,1/15/14,12:23,1/14/14,7:00,Deception to Obtain Dangerous Drug,Care Point East
14-01448,12/23/14,0:00,12/23/14,0:00,Theft,Doan Hall
14-01442,12/22/14,0:00,12/19/14,0:00,Theft,Rhodes Hall
14-01430,12/21/14,0:00,12/17/14,0:00,Theft,Ross Heart Hospital
14-0143,1/15/14,8:52,1/15/14,8:52,Care Point East,Id entity Fraud
14-0143,1/15/14,0:08,11/30/13,11:00,Identity Fraud,Care Point East
14-01427,12/20/14,0:00,12/20/14,0:00,Theft,Rhodes Hall
14-01424,12/19/14,0:00,12/16/14,0:00,Theft,Ross Heart Hospital
14-01421,12/18/14,0:00,12/7/14,0:00,Theft,Harding Hospital
14-0142,1/15/14,4:46,1/15/14,4:46,Carrying Concealed Weapon,OSU Medical Center Emer gency Dept.
14-01414,N/A,0:00,N/A,0:00,Theft,Harding hospital 
14-01411,12/17/14,0:00,12/17/14,0:00,Theft,Rhodes Hall
14-0141,1/14/14,21:52,1/14/14,19:00,Disorderly Conduct,Park-Strad ley  Ha ll
14-01409,12/17/14,0:00,12/17/14,0:00,Theft,Rhodes Hall
14-0140,12/3/14,12:00,12/3/14,12:05,Supplement,Blankens hip  Hall
14-0140,1/14/14,19:55,1/14/14,11:00,Theft (Of Auto),Sa feAuto Garage
14-0139,1/14/14,17:35,12/20/13,20:00,Theft (Of Auto),9th Ave Parking Garage  (East )
14-0138,1/14/14,15:46,1/14/14,13:00,Theft,Knowlto n  Ha ll
14-01379,12/12/14,0:00,12/10/14,0:00,Theft,osu East
14-0137,1/14/14,14:13,1/14/14,14:13,Assist Other Agency,OSU East Med ical  Center
14-0136,1/14/14,13:47,1/13/14,10:00,Theft,Hitch cock Ha ll
14-01357,12/10/14,0:00,12/10/14,0:00,Theft,Doan Ha ll
14-01355,12/10/14,0:00,12/10/14,0:00,Theft,Doan Ha ll
14-0132,1/14/14,10:31,1/13/14,18:30,Criminal Damaging,Rsher Commons
14-0131,1/14/14,10:23,1/14/14,1:30,Theft,Drackett Tower
14-0130,1/14/14,11:07,1/14/14,11:07,Property Impound,11th Ave Parkni g Garage
14-01296,12/4/14,0:00,12/1/14,0:00,Theft,Rhodes Hall
14-01286,12/3/14,0:00,12/2/14,0:00,Theft,Doan Hall
14-0128,1/14/14,7:12,1/13/14,7:00,Theft,VeteminaryMedical Academic Bldg.
14-01276,11/20/14,0:00,11/30/14,0:00,Theft,James Cancer Hospital
14-0127,1/13/14,18:46,1/13/14,15:30,Theft,Kottman Hall
14-01268,12/1/14,0:00,11/25/14,0:00,Theft,Doan Hall
14-01261,11/27/14,0:00,11/27/14,0:00,Theft,Doan Hall
14-01261,11/30/14,0:00,11/16/14,0:00,Theft,Rhodes Hall
14-0125,1/13/14,14:48,1/13/14,14:40,Public Indecency,Thompson Library
14-0124,1/13/14,N/A,1/13/14,N/A,Traffic Crash-Property Damage-Hit Skip,Mount Hall
14-0120,7/28/14,0:00,7/24/14,0:00,Theft,UHE Tower
14-01195,11/22/14,0:00,11/21/14,0:00,Theft,Harding Hospital
14- 0118,1/13/14,11:45,1/13/14,11:30,Criminal Simulation,Scarlet Ribbon Gift Shop
14-01175,11/20/14,0:00,11/19/14,0:00,Theft,Emergency Department
14-01170,11/20/14,0:00,11/15/14,0:00,Theft,Ross Heart Hospital
14-01165,11/20/14,0:00,11/5/14,0:00,Theft,UHE Tower
14-01158,11/19/14,0:00,11/19/14,0:00,Theft,Rhodes Hall
14-0115,1/13/14,8:36,1/10/14,18:00,Criminal Damaging,Biomedical Research Tow er
14-01142,11/18/14,0:00,11/18/14,0:00,Theft,Rhodes Hall
14-01132,11/17/14,0:00,11/6/14,0:00,Theft,Rhodes Hall
14-01129,11/17/14,0:00,11/17/14,0:00,Theft,Rhodes Hall
14- 0112,1/13/14,0:22,1/13/14,0:22,Possession of Drugs,Drackett tower
14-0112,11/15/14,N/A,11/14/14,N/A,Theft,UHE Tower
14-01113,11/15/14,0:00,11/1/14,0:00,Theft,Doan Hall
14-0111,1/12/14,20:54,1/12/14,20:54,Ill Aided,Norton House
1401105,11/14/14,0:00,11/13/14,0:00,Theft,Rhodes Hall
14-01104,11/14/14,0:00,11/14/14,0:00,Theft,James Cancer Hospital
14-01102,11/14/14,0:00,11/14/14,0:00,Theft,Rhodes Hall
14-0110,1/12/14,16:56,1/12/14,16:56,Drug Paraphernalia,Rhodes Hall
14-0110,1/12/14,16:56,1/12/14,16:56,Drug Paraphernalia,Rhodes Hall
14-01099,11/14/14,0:00,11/11/14,0:00,Theft,Rhodes Hall
14-01098,11/14/14,0:00,11/13/14,0:00,Theft,Harding Hospital
14-0109,1/12/14,16:00,1/12/14,15:30,Theft,Thompson Library
14-0109,1/12/14,16:02,1/12/14,15:30,Theft,Thompson Library
14-0107,1/12/14,13:00,1/10/14,19:00,Theft,RPAC
14-01066,11/10/14,0:00,11/7/14,0:00,Theft,Emergency Department
14-01063,11/11/14,0:00,11/9/14,0:00,Theft,Ross Heart Hospital
14-01061,11/11/14,0:00,10/24/14,0:00,Theft,UHE Emergency Department
14-0106,1/12/14,4:31,1/12/14,4:31,Assist Other Agency,Hospital East
14-0105,1/12/14,3:07,1/12/14,3:07,Ill Aided,Morrill Tower
14-01041,11/8/14,0:00,11/7/14,0:00,Theft,Rhodes Hall
14-0102,1/12/14,1:35,1/12/14,1:35,Assist Other Agency,10th Ave /  High St
14-0100,1/11/14,17:35,1/11/14,17:35,Sexual Imposition,Thompson Library
14-0099,1/11/14,8:49,1/11/14,8:46,Possessing Drug Abuse Instruments,University Hospitals Emergency Dept
14-00980,10/31/14,0:00,10/9/14,0:00,Theft,Rhodes Hall
14-0098,1/11/14,2:38,1/11/14,2:38,Offenses Involving underage persons,Maintenance Building
14-0097,1/11/14,1:24,1/11/14,1:24,Disorderly Conduct,Morrill Tower
14-0096,1/11/14,0:23,1/11/14,0:23,Possession of Drugs,OSU Medical Center ED
14-00953,10/29/14,0:00,10/28/14,0:00,Theft,Dodd Hall
14-0094,N/A,17:21,N/A,16:56,Theft,Scarlet Ribbon Gift Shop
14-0093,1/10/14,16:53,1/10/14,15:30,Theft,Thompson Library
14-0092,1/10/14,14:13,1/10/14,14:13,Missing Person,OSU Hospital
14-0092,1/10/14,14:13,1/10/14,14:13,Missing Person,OSU Hospital
14-00913,10/24/14,0:00,10/24/14,0:00,Theft,UHETower
14-00901,10/23/14,0:00,10/23/14,0:00,Theft,Talbot Hall
14-00898,10/22/14,0:00,10/18/14,0:00,Theft,Rhodes Hall
14-00880,10/20/14,0:00,10/20/14,0:00,Theft,Rhodes Hall
14-0088,1/10/14,11:57,1/10/14,11:57,Ill Aided,Wilce Student Health Center
14-00864,10/17/14,0:00,10/17/14,0:00,Theft,Doan Hall
14-0086,1/10/14,10:33,1/10/14,9:10,Theft,Schoenabaum Hall
14-00855,10/17/14,0:00,10/11/0002,0:00,Theft,Emergency Department
14-00855,10/17/14,0:00,10/11/0002,0:00,Theft,Emergency Department
14-00829,10/14/14,0:00,10/14/14,0:00,Theft,Ross Heart Hospital
14-00825,10/14/14,0:00,10/3/14,0:00,Theft,Rhodes Hall
14-00820,10/14/14,0:00,10/13/14,0:00,Theft,Harding Hospital
14-0081,1/10/14,9:11,1/10/14,9:11,Traffic Crash-Property Damage,Stillman Hall
14-00803,10/12/14,0:00,10/12/14,0:00,Theft,UHETower
14-00799,10/11/14,0:00,10/11/14,0:00,Theft,Harding Hospital
14-0079,1/9/14,19:23,1/9/14,18:00,Drug Paraphernalia,Emergency Department
14-00787,10/4/14,0:00,10/4/14,0:00,Theft,Rhodes Hall
14-0078,1/9/14,1:08,8/9/13,0:00,Theft,Lincoln Tower
14-00775,10/7/14,0:00,10/7/14,0:00,Theft,UHETower
14-0076,1/9/14,18:26,1/9/14,13:55,Theft,North Commons
14-00759,10/6/14,0:00,10/2/14,0:00,Theft,Doan Hall
14-0075,1/9/14,16:14,1/9/14,16:14,Ill Aided,Converse Hall
14-00740,10/2/14,0:00,10/1/14,0:00,Theft,Talbot Hall
14-0074,1/9/14,15:11,1/9/14,10:15,Theft,Vet Med Academic Bui ding
14-0073,1/9/14,14:00,1/2/14,9:00,Theft,Dreese Lab
14-00722,10/7/14,0:00,9/22/14,0:00,Theft,Harding Hospital
14-00718,10/1/14,0:00,10/1/14,0:00,Theft,UHE ED
14-00716,10/1/14,0:00,10/1/14,0:00,Theft,UHETower
14-0071,1/9/14,12:03,1/2/14,7:30,Theft,Martha Mooreshoue Tower
14-00703,9/30/14,0:00,9/28/14,0:00,Theft,Rhodes Hall
14-00700,9/29/14,0:00,9/19/14,0:00,Theft,Harding Hospital
14-0070,1/9/14,12:37,1/9/14,12:37,Public Accident,Drackett Tower
14-00693,9/23/14,0:00,9/15/14,0:00,Theft,Rhodes Hall
14-00601,9/19/14,0:00,9/18/14,0:00,Theft,UHE West
14-0069,1/9/14,11:33,1/9/14,11:00,Theft (From Auto),Lincoln Tower Pa rking Lot
14-0067,1/9/14,10:48,1/3/14,17:00,Theft,Jesse Owens Recrea t ional Cente r South
14-00655,9/25/14,0:00,9/25/14,0:00,Theft,Ma rtha Moorehou  se
14-0065,1/9/14,10:34,1/9/14,8:30,Theft (From Auto),French Fie ld  House
14-0063,1/9/14,10:12,1/9/14,9:15,Traffic Crash-Injury-Hit Skip,Hos pital East Parking  Lot
14-00625,9/22/14,0:00,9/1/14,0:00,Theft,Ja mes  Cancer Hosp ita l
