Report Date,Report Time,Location,Offense Description,Earliest Date,Latest Date,Status,Incident
10/3/18 10:51,10/3/18 10:51,2400 Aggie RD,"HARASSING COMMUNICATIONS / TELEPHONE, TELEGRAPH, MAIL, OR ANY WRITTEN FORM",10/3/18,10/3/18 0:14,Closed,18-00743
10/3/18 12:12,10/3/18 12:12,114 Cooley  DR,ACCIDENT-PARKING LOT,10/3/18 12:00,10/3/18 12:12,Closed,18-00744
10/3/18 22:04,10/3/18 22:04,611 University Loop E,"THEFT $1,000 OR LESS - FROM BUILDING",9/28/18 17:00,10/3/18 13:00,Closed,18-00745
10/4/18 1:58,10/4/18 1:58,1006 University Loop E,University Referral -,10/4/18 1:42,10/4/18 1:47,Closed,18-00746
10/4/18 2:02,10/4/18 2:02,Marion Berry,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/4/18 0:35,10/4/18 0:50,Closed,18-00747
10/4/18 2:02,10/4/18 2:02,Marion Berry,No Proof of Liability Insurance,10/4/18 0:35,10/4/18 0:50,Closed,18-00747
10/4/18 2:02,10/4/18 2:02,Marion Berry,OUT OF TOWN WARRANT/ASSIST,10/4/18 0:35,10/4/18 0:50,Closed,18-00747
10/4/18 3:51,10/4/18 3:51,Eldridge St / Marion Berry Pkwy,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/4/18 2:45,10/4/18 2:55,Closed,18-00748
10/4/18 14:10,10/4/18 14:10,114 Cooley  DR,ACCIDENT-PARKING LOT,10/4/18 14:05,10/4/18 14:25,Closed,18-00749
10/4/18 18:38,10/4/18 18:38,2509 Aggie Road,University Referral - Drug Violation,10/4/18 17:29,10/4/18 18:38,Closed,18-00750
10/4/18 18:38,10/4/18 18:38,2509 Aggie Road,University Referral - Dishonesty,10/4/18 17:29,10/4/18 18:38,Closed,18-00750
10/4/18 19:54,10/4/18 19:54,113 Dean ST,Fire Alarm,10/4/18 19:54,10/4/18 19:54,Closed,18-00751
10/5/18 1:07,10/5/18 1:07,910 University Loop,Accident - Hit and Run,10/4/18 22:00,10/5/18,Closed,18-00752
10/5/18 3:56,10/5/18 3:56,2018 E Johnson AVE,FLEEING,10/5/18 2:00,10/5/18 2:26,Closed,18-00753
10/5/18 13:26,10/5/18 13:26,2508 Honors Bldg 2 AVE,"DOMESTIC BATTERING - 3RD DEGREE / PURPOSE OF CAUSING INJURY, CAUSES INJURY",10/5/18 13:00,10/5/18 13:10,Awaiting Information,18-00754
10/5/18 17:05,10/5/18 17:05,113 Dean ST,ACCIDENT-PARKING LOT,10/5/18 15:30,10/5/18 17:05,Closed,18-00755
10/5/18 22:50,10/5/18 22:50,Johnson Ave / Marion Berry Pkwy,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/5/18 20:50,10/5/18 21:00,Closed,18-00756
10/5/18 22:50,10/5/18 22:50,Johnson Ave / Marion Berry Pkwy,CHILD PASSENGER RESTRAINT SYSTEM FOR MINORS UNDER 15,10/5/18 20:50,10/5/18 21:00,Closed,18-00756
10/5/18 22:50,10/5/18 22:50,Johnson Ave / Marion Berry Pkwy,No Proof of Liability Insurance,10/5/18 20:50,10/5/18 21:00,Closed,18-00756
10/5/18 22:50,10/5/18 22:50,Johnson Ave / Marion Berry Pkwy,OUT OF TOWN WARRANT/ASSIST,10/5/18 20:50,10/5/18 21:00,Closed,18-00756
10/6/18 3:43,10/6/18 3:43,Belt St / N Caraway Rd,POSSESSION OF SCH I OR II LT 2GM,10/6/18 3:15,10/6/18 3:30,Closed,18-00757
10/6/18 3:43,10/6/18 3:43,Belt St / N Caraway Rd,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/6/18 3:15,10/6/18 3:30,Closed,18-00757
10/6/18 3:43,10/6/18 3:43,Belt St / N Caraway Rd,OUT OF TOWN WARRANT/ASSIST,10/6/18 3:15,10/6/18 3:30,Closed,18-00757
10/6/18 5:08,10/6/18 5:08,Aggie Rd / Marion Berry Pkwy,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/6/18 1:25,10/6/18 1:40,Closed,18-00758
10/6/18 5:08,10/6/18 5:08,Aggie Rd / Marion Berry Pkwy,No Proof of Liability Insurance,10/6/18 1:25,10/6/18 1:40,Closed,18-00758
10/6/18 5:08,10/6/18 5:08,Aggie Rd / Marion Berry Pkwy,EXPIRED OR NO TAGS,10/6/18 1:25,10/6/18 1:40,Closed,18-00758
10/6/18 13:49,10/6/18 13:49,101 N Caraway RD,Sick or Injured person,10/6/18 13:49,10/6/18 13:49,Closed,18-00759
10/6/18 22:19,10/6/18 22:19,113 Dean ST,University Referral -,10/6/18 3:15,10/6/18 3:19,Closed,18-00760
10/7/18 1:23,10/7/18 1:23,105 Melrose ST,PUBLIC INTOXICATION - DRINKING IN PUBLIC,10/7/18 0:05,10/7/18 0:20,Closed,18-00761
10/7/18 2:00,10/7/18 2:00,113 Dean ST,University Referral - Alcohol Violation,10/6/18 22:49,10/7/18 2:11,Closed,18-00762
10/7/18 2:00,10/7/18 2:00,113 Dean ST,University Referral - Residence Hall Violation,10/6/18 22:49,10/7/18 2:11,Closed,18-00762
10/7/18 2:00,10/7/18 2:00,113 Dean ST,University Referral - Residence Hall Violation,10/6/18 22:49,10/7/18 2:11,Closed,18-00762
10/7/18 2:00,10/7/18 2:00,113 Dean ST,University Referral - Residence Hall Violation,10/6/18 22:49,10/7/18 2:11,Closed,18-00762
10/7/18 2:00,10/7/18 2:00,113 Dean ST,University Referral - Residence Hall Violation,10/6/18 22:49,10/7/18 2:11,Closed,18-00762
10/7/18 2:00,10/7/18 2:00,113 Dean ST,University Referral - Residence Hall Violation,10/6/18 22:49,10/7/18 2:11,Closed,18-00762
10/7/18 2:00,10/7/18 2:00,113 Dean ST,University Referral - Residence Hall Violation,10/6/18 22:49,10/7/18 2:11,Closed,18-00762
10/7/18 2:00,10/7/18 2:00,113 Dean ST,University Referral - Residence Hall Violation,10/6/18 22:49,10/7/18 2:11,Closed,18-00762
10/7/18 2:00,10/7/18 2:00,113 Dean ST,University Referral - Residence Hall Violation,10/6/18 22:49,10/7/18 2:11,Closed,18-00762
10/7/18 2:00,10/7/18 2:00,113 Dean ST,University Referral - Residence Hall Violation,10/6/18 22:49,10/7/18 2:11,Closed,18-00762
10/7/18 3:50,10/7/18 3:50,E Johnson Ave & St Hwy 91 / Rogers St,PUBLIC INTOXICATION - DRINKING IN PUBLIC,10/7/18 2:55,10/7/18 3:50,Closed,18-00763
10/7/18 3:50,10/7/18 3:50,E Johnson Ave & St Hwy 91 / Rogers St,"OBSTRUCTING GOVERNMENTAL OPERATIONS / OBSTRUCTS, IMPAIRS, HINDERS, THE PER",10/7/18 2:55,10/7/18 3:50,Closed,18-00763
10/7/18 3:50,10/7/18 3:50,E Johnson Ave & St Hwy 91 / Rogers St,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/7/18 2:55,10/7/18 3:50,Closed,18-00763
10/7/18 3:50,10/7/18 3:50,E Johnson Ave & St Hwy 91 / Rogers St,No Proof of Liability Insurance,10/7/18 2:55,10/7/18 3:50,Closed,18-00763
10/7/18 3:50,10/7/18 3:50,E Johnson Ave & St Hwy 91 / Rogers St,OUT OF TOWN WARRANT/ASSIST,10/7/18 2:55,10/7/18 3:50,Closed,18-00763
10/7/18 3:50,10/7/18 3:50,E Johnson Ave & St Hwy 91 / Rogers St,OUT OF TOWN WARRANT/ASSIST,10/7/18 2:55,10/7/18 3:50,Closed,18-00763
10/7/18 20:34,10/7/18 20:34,801 University Loop E,University Referral - Residence Hall Violation,10/7/18 20:12,10/7/18 20:34,Closed,18-00764
10/8/18 13:00,10/8/18 13:00,201 Olympic DR,LOST ARTICLE/PROPERTY,10/8/18 13:00,10/8/18 13:00,Closed,18-00765
10/8/18 19:06,10/8/18 19:06,120 Dean ST,University Referral - Drug Violation,10/8/18 19:06,10/8/18 19:06,Closed,18-00766
10/9/18,Unknown,Kays Hall,Sexual Assault,10/9/18,10/9/18,Closed,Title IX
10/9/18 5:34,10/9/18 5:34,2509 Aggie Road,University Referral - Alcohol Violation,10/9/18 5:15,10/9/18 5:30,Closed,18-00767
10/9/18 8:02,10/9/18 8:02,2713 Pawnee ST A,ACCIDENT-PARKING LOT,10/9/18 7:58,10/9/18 8:02,Closed,18-00768
10/9/18 9:13,10/9/18 9:13,211 Longhorn DR,CRIMINAL MISCHIEF - 1ST DEGREE  PROPERTY OF ANOTHER VALUE $500 OR LESS,10/9/18 9:13,10/9/18 9:13,Closed,18-00770
10/9/18 11:51,10/9/18 11:51,2405 Aggie WAY,Sick or Injured person,10/9/18 11:51,10/9/18 11:51,Closed,18-00771
10/9/18 12:37,10/9/18 12:37,1115 University Loop East Building #1,"THEFT $1,000 OR LESS - ALL OTHERS",9/27/18 8:30,9/27/18 8:40,Closed,18-00772
10/9/18 13:12,10/9/18 13:12,ASU,University Referral - Harassment,8/16/18 8:00,10/9/18 13:12,Closed,18-00773
10/9/18 13:12,10/9/18 13:12,ASU,HARASSMENT / CONDUCT THAT REPEATEDLY CAUSES ALARM OR SERIOUS ANNOYS ANOTHER,8/16/18 8:00,10/9/18 13:12,Closed,18-00773
10/9/18 16:42,10/9/18 16:42,E Johnson Ave & St Hwy 91 / State St,POSSESSION OF SCH VI LT 4OZ,10/9/18 16:42,10/9/18 16:42,Closed,18-00774
10/9/18 18:01,10/9/18 18:01,2720 A ST,"PURCHASE, POSSESSION OF INTOXICATING LIQUOR BY MINOR",10/9/18 20:00,10/9/18 20:10,Closed,18-00775
10/9/18 22:03,10/9/18 22:03,2720 A ST,Sick or Injured person,10/9/18 22:03,10/9/18 22:03,Closed,18-00776
10/9/18 22:28,10/9/18 22:28,801 University Loop E,"HARASSING COMMUNICATIONS / TELEPHONE, TELEGRAPH, MAIL, OR ANY WRITTEN FORM",10/9/18 22:28,10/9/18 22:28,Closed,18-00777
10/10/18 0:19,10/10/18 0:19,E Johnson Ave & St Hwy 91 / Russell Dr,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/10/18 0:01,10/10/18 0:19,Closed,18-00778
10/10/18 18:06,10/10/18 18:06,125 Dean ST,"THEFT $1,000 OR LESS - ALL OTHERS",10/10/18 13:34,10/10/18 13:37,Closed,18-00779
10/10/18 23:11,10/10/18 23:11,2720 A ST,Sick or Injured person,10/9/18 17:45,10/9/18 18:05,Closed,18-00780
10/11/18 2:36,10/11/18 2:36,E Johnson Ave / N Caraway Rd,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/11/18 1:40,10/11/18 2:00,Closed,18-00781
10/11/18 2:36,10/11/18 2:36,E Johnson Ave / N Caraway Rd,No Proof of Liability Insurance,10/11/18 1:40,10/11/18 2:00,Closed,18-00781
10/11/18 19:20,10/11/18 19:20,218 Olympic  DR,Fire Alarm,10/11/18 18:43,10/11/18 19:20,Closed,18-00782
10/12/18,Unknown,Fine Arts Center,Sexual Assault,8/25/18,8/25/18,Closed,Title IX
10/12/18,Unknown,Fine Arts Center,Sexual Assault,8/26/18,8/26/18,Closed,Title IX
10/12/18 0:13,10/12/18 0:13,1007 University Loop E,University Referral - Alcohol Violation,10/12/18 0:05,10/12/18 0:13,Closed,18-00783
10/12/18 1:08,10/12/18 1:08,910 University Loop,University Referral -,10/12/18 1:08,10/12/18 1:08,Closed,18-00784
10/12/18 1:30,10/12/18 1:30,904 University Loop,University Referral -,10/12/18 1:30,10/12/18 1:30,Closed,18-00785
10/12/18 3:31,10/12/18 3:31,904 University Loop,"PURCHASE, POSSESSION OF INTOXICATING LIQUOR BY MINOR",10/12/18 1:10,10/12/18 1:30,Closed,18-00786
10/12/18 3:31,10/12/18 3:31,904 University Loop,University Referral - Alcohol Violation,10/12/18 1:10,10/12/18 1:30,Closed,18-00786
10/12/18 17:05,10/12/18 17:05,2508 Aggie RD,Fire Alarm,10/12/18 16:53,10/12/18 17:05,Closed,18-00787
10/13/18 1:38,10/13/18 1:38,Aggie Rd / Melrose St,University Referral - Drug Violation,10/13/18 1:38,10/13/18 1:38,Closed,18-00788
10/13/18 1:38,10/13/18 1:38,Aggie Rd / Melrose St,University Referral - Drug Violation,10/13/18 1:38,10/13/18 1:38,Closed,18-00788
10/13/18 1:38,10/13/18 1:38,Aggie Rd / Melrose St,University Referral - Drug Violation,10/13/18 1:38,10/13/18 1:38,Closed,18-00788
10/13/18 3:49,10/13/18 3:49,Red Wolf Blvd./ Alumni,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/13/18 1:55,10/13/18 2:10,Closed,18-00789
10/13/18 3:49,10/13/18 3:49,Red Wolf Blvd./ Alumni,No Proof of Liability Insurance,10/13/18 1:55,10/13/18 2:10,Closed,18-00789
10/13/18 12:40,10/13/18 12:40,120 Dean ST,Fire Alarm,10/13/18 12:00,10/13/18 12:07,Closed,18-00790
10/13/18 13:22,10/13/18 13:22,101 N Caraway RD,Found Article/Property,10/10/18 17:00,10/10/18 17:22,Closed,18-00791
10/14/18 0:51,10/14/18 0:51,113 Dean ST,University Referral - Disorderly Conduct,10/14/18 0:20,10/14/18 0:50,Closed,18-00792
10/14/18 0:51,10/14/18 0:51,113 Dean ST,PNG Issued on this person for the ASU Campus,10/14/18 0:20,10/14/18 0:50,Closed,18-00792
10/14/18 3:28,10/14/18 3:28,1115 University Loop East Building #5,University Referral - Disorderly Conduct,10/13/18 22:45,10/13/18 23:10,Closed,18-00793
10/14/18 3:28,10/14/18 3:28,1115 University Loop East Building #5,University Referral - Theft,10/13/18 22:45,10/13/18 23:10,Closed,18-00793
10/14/18 3:52,10/14/18 3:52,Johnson Ave / Marion Berry Pkwy,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/14/18 1:30,10/14/18 1:55,Closed,18-00794
10/14/18 4:14,10/14/18 4:14,Marion Berry Pkwy / Red Wolf Trail,NO DRIVER'S LICENSE,10/14/18 3:50,10/14/18 4:14,Closed,18-00795
10/14/18 4:14,10/14/18 4:14,Marion Berry Pkwy / Red Wolf Trail,No Proof of Liability Insurance,10/14/18 3:50,10/14/18 4:14,Closed,18-00795
10/14/18 4:14,10/14/18 4:14,Marion Berry Pkwy / Red Wolf Trail,SPEEDING,10/14/18 3:50,10/14/18 4:14,Closed,18-00795
10/14/18 4:14,10/14/18 4:14,Marion Berry Pkwy / Red Wolf Trail,Vehicle Tow,10/14/18 3:50,10/14/18 4:14,Closed,18-00795
10/14/18 14:05,10/14/18 14:05,2319 U  ST,ACCIDENT-PARKING LOT,10/14/18 14:05,10/14/18 14:05,Closed,18-00796
10/14/18 20:27,10/14/18 20:27,2319 U  ST,University Referral - Alcohol Violation,10/14/18 20:27,10/14/18 20:27,Closed,18-00797
10/14/18 22:09,10/14/18 22:09,217 Olympic DR,Damaged Property not criminal in nature,10/14/18 22:09,10/14/18 22:09,Closed,18-00798
10/14/18 22:37,10/14/18 22:37,1115 University Loop East Building #3,HARASSMENT / CONDUCT THAT REPEATEDLY CAUSES ALARM OR SERIOUS ANNOYS ANOTHER,10/9/18 15:00,10/14/18 22:37,Closed,18-00799
10/14/18 22:37,10/14/18 22:37,1115 University Loop East Building #3,SEXUAL ASSAULT 2ND DEGREE / SEXUAL CONTACT / FORICIBLE COMPULSION,10/9/18 15:00,10/14/18 22:37,Closed,18-00799
10/14/18 22:37,10/14/18 22:37,1115 University Loop East Building #3,PNG Issued on this person for the ASU Campus,10/9/18 15:00,10/14/18 22:37,Closed,18-00799
10/15/18 2:40,10/15/18 2:40,N Caraway Rd / Winn St,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/15/18 0:35,10/15/18 0:50,Closed,18-00800
10/15/18 2:40,10/15/18 2:40,N Caraway Rd / Winn St,EXPIRED OR NO TAGS,10/15/18 0:35,10/15/18 0:50,Closed,18-00800
10/15/18 2:40,10/15/18 2:40,N Caraway Rd / Winn St,No Proof of Liability Insurance,10/15/18 0:35,10/15/18 0:50,Closed,18-00800
10/16/18,Unknown,Online,Domestic Violence,10/16/18,10/16/18,Closed,Title IX
10/16/18 14:11,10/16/18 14:11,Driver ST,ACCIDENT-PARKING LOT,10/16/18 14:11,10/16/18 14:11,Closed,18-00801
10/16/18 18:36,10/16/18 18:36,2509 Aggie RD,University Referral - Drug Violation,10/16/18 18:36,10/16/18 18:36,Closed,18-00802
10/16/18 20:16,10/16/18 20:16,2410 Aggie RD,Fire Alarm,10/16/18 20:16,10/16/18 20:16,Closed,18-00803
10/16/18 21:04,10/16/18 21:04,2509 Aggie RD,University Referral - Drug Violation,10/16/18 21:04,10/16/18 21:04,Closed,18-00804
10/16/18 22:27,10/16/18 22:27,3507 Hereford DR,University Referral -,10/16/18 22:27,10/16/18 22:27,Awaiting Information,18-00805
10/17/18 9:24,10/17/18 9:24,2720 A ST,Fire Alarm,10/17/18 9:05,10/17/18 9:24,Closed,18-00806
10/17/18 13:35,10/17/18 13:35,1115 University Loop East Building #3,University Referral - Disorderly Conduct,10/10/18 13:35,10/17/18 13:35,Closed,18-00807
10/17/18 16:15,10/17/18 16:15,503 Robinson ST,"HARASSING COMMUNICATIONS / TELEPHONE REPEATEDLY, OR CAUSE TO RING REPEATED",10/17/18 16:15,10/17/18 16:15,Awaiting Information,18-00808
10/17/18 17:45,10/17/18 17:45,322 University Loop CIR,Sick or Injured person,10/17/18 17:45,10/17/18 17:45,Closed,18-00809
10/17/18 20:15,10/17/18 20:15,801 University Loop E,ACCIDENT-PARKING LOT,10/17/18 20:15,10/17/18 20:15,Closed,18-00810
10/18/18 12:19,10/18/18 12:19,2509 Aggie RD,University Referral - Residence Hall Violation,9/23/18 3:30,9/23/18 3:30,Closed,18-00811
10/19/18 2:00,10/19/18 2:00,Eldridge St / Marion Berry Pkwy,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/18/18 21:35,10/18/18 21:50,Closed,18-00812
10/19/18 5:35,10/19/18 5:35,Johnson Avenue / University Loop,POSSESSION OF DRUG PARAPHERNALIA,10/19/18 4:53,10/19/18 5:35,Closed,18-00813
10/19/18 5:35,10/19/18 5:35,Johnson Avenue / University Loop,OUT OF TOWN WARRANT/ASSIST,10/19/18 4:53,10/19/18 5:35,Closed,18-00813
10/19/18 13:31,10/19/18 13:31,Aggie Rd / Marion Berry Pkwy,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/19/18 12:58,10/19/18 13:31,Closed,18-00814
10/19/18 13:54,10/19/18 13:54,1115 University Loop East Building #4,RAPE / SEXUAL INTERCOURSE / FORCIBLE COMPLUSION,10/6/18 0:45,10/6/18 1:00,Closed,18-00815
10/19/18 16:36,10/19/18 16:36,125 Dean ST,"THEFT $1,000 OR LESS - ALL OTHERS",10/18/18 23:58,10/19/18 0:05,Closed,18-00816
10/19/18 16:44,10/19/18 16:44,2720 A ST,LOST ARTICLE/PROPERTY,10/19/18 16:44,10/19/18 16:44,Closed,18-00817
10/20/18 3:56,10/20/18 3:56,Aggie Rd / State St,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/20/18 0:45,10/20/18 1:00,Closed,18-00818
10/20/18 3:56,10/20/18 3:56,Aggie Rd / State St,"OBSTRUCTING GOVERNMENTAL OPERATIONS / OBSTRUCTS, IMPAIRS, HINDERS, THE PER",10/20/18 0:45,10/20/18 1:00,Closed,18-00818
10/20/18 3:56,10/20/18 3:56,Aggie Rd / State St,OUT OF TOWN WARRANT/ASSIST,10/20/18 0:45,10/20/18 1:00,Closed,18-00818
10/20/18 5:36,10/20/18 5:36,2509 Aggie RD,University Referral - Residence Hall Violation,10/20/18 3:50,10/20/18 5:30,Closed,18-00819
10/20/18 5:36,10/20/18 5:36,2509 Aggie RD,University Referral - Residence Hall Violation,10/20/18 3:50,10/20/18 5:30,Closed,18-00819
10/20/18 5:36,10/20/18 5:36,2509 Aggie RD,University Referral - Residence Hall Violation,10/20/18 3:50,10/20/18 5:30,Closed,18-00819
10/20/18 5:36,10/20/18 5:36,2509 Aggie RD,University Referral - Dishonesty,10/20/18 3:50,10/20/18 5:30,Closed,18-00819
10/20/18 12:58,10/20/18 12:58,113 Dean ST,Accident - Hit and Run,10/20/18 7:50,10/20/18 12:15,Closed,18-00820
10/20/18 13:38,10/20/18 13:38,2713 Pawnee ST A,Fire Alarm,10/20/18 13:09,10/20/18 13:38,Closed,18-00821
10/20/18 14:42,10/20/18 14:42,110 Center,Sick or Injured person,10/20/18 14:42,10/20/18 14:42,Closed,18-00822
10/20/18 23:24,10/20/18 23:24,Aggie Rd / Longhorn Dr,DWI (UNLAWFUL ACT),10/20/18 23:03,10/20/18 23:25,Closed,18-00823
10/20/18 23:24,10/20/18 23:24,Aggie Rd / Longhorn Dr,No Proof of Liability Insurance,10/20/18 23:03,10/20/18 23:25,Closed,18-00823
10/20/18 23:24,10/20/18 23:24,Aggie Rd / Longhorn Dr,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/20/18 23:03,10/20/18 23:25,Closed,18-00823
10/20/18 23:24,10/20/18 23:24,Aggie Rd / Longhorn Dr,SPEEDING,10/20/18 23:03,10/20/18 23:25,Closed,18-00823
10/21/18 0:57,10/21/18 0:57,Aggie Rd / Marion Berry Pkwy,POSSESSION OF FIREARM BY CERTAIN PERSONS,10/20/18 23:55,10/21/18 0:10,Awaiting Information,18-00824
10/21/18 0:57,10/21/18 0:57,Aggie Rd / Marion Berry Pkwy,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/20/18 23:55,10/21/18 0:10,Awaiting Information,18-00824
10/21/18 0:57,10/21/18 0:57,Aggie Rd / Marion Berry Pkwy,STOP SIGNS AND YIELD SIGNS,10/20/18 23:55,10/21/18 0:10,Awaiting Information,18-00824
10/21/18 0:57,10/21/18 0:57,Aggie Rd / Marion Berry Pkwy,FLEEING,10/20/18 23:55,10/21/18 0:10,Awaiting Information,18-00824
10/21/18 0:57,10/21/18 0:57,Aggie Rd / Marion Berry Pkwy,No Proof of Liability Insurance,10/20/18 23:55,10/21/18 0:10,Awaiting Information,18-00824
10/21/18 0:57,10/21/18 0:57,Aggie Rd / Marion Berry Pkwy,RESISTING ARREST - REFUSAL TO SUBMIT TO ARREST / ACTIVE OR PASSIVE REFUSAL,10/20/18 23:55,10/21/18 0:10,Awaiting Information,18-00824
10/21/18 9:13,10/21/18 9:13,Falls St / S Matthews Ave / Stallings Ln R Turn,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/21/18 8:18,10/21/18 9:23,Closed,18-00825
10/21/18 9:13,10/21/18 9:13,Falls St / S Matthews Ave / Stallings Ln R Turn,POSSESSION OF SCH VI LT 4OZ,10/21/18 8:18,10/21/18 9:23,Closed,18-00825
10/21/18 11:30,10/21/18 11:30,113 Dean ST,UNAUTHORIZED USE OF A VEHICLE,10/20/18 15:00,10/21/18 17:00,Awaiting Information,18-00826
10/22/18 3:09,10/22/18 3:09,E Matthews Ave / Marion Berry Pkwy,Agency Assist - Actions or assistance to agencies outside jurisdictional boundaries,10/20/18 1:50,10/20/18 2:00,Closed,18-00827
10/22/18 9:29,10/22/18 9:29,2506 Honors AVE,Found Article/Property,10/22/18 9:29,10/22/18 9:29,Closed,18-00828
10/22/18 12:47,10/22/18 12:47,125 Dean ST,University Referral - Theft,10/20/18 18:19,10/22/18 12:47,Closed,18-00829
10/22/18 12:47,10/22/18 12:47,125 Dean ST,University Referral - Residence Hall Violation,10/20/18 18:19,10/22/18 12:47,Closed,18-00829
10/22/18 12:47,10/22/18 12:47,125 Dean ST,"THEFT $1,000 OR LESS - ALL OTHERS",10/20/18 18:19,10/22/18 12:47,Closed,18-00829
10/22/18 13:53,10/22/18 13:53,120 Dean ST,LOST ARTICLE/PROPERTY,10/21/18 12:00,10/21/18 15:00,Closed,18-00830
10/22/18 21:46,10/22/18 21:46,101 N Caraway RD,Found Article/Property,10/22/18 21:46,10/22/18 21:46,Closed,18-00831
10/23/18 1:55,10/23/18 1:55,1203 University Loop Bldg 2 ST,ACCIDENT-PARKING LOT,10/23/18 1:35,10/23/18 2:00,Closed,18-00832
10/23/18 16:05,10/23/18 16:05,104 N Caraway RD,Fire Alarm,10/23/18 16:05,10/23/18 16:05,Closed,18-00833
10/23/18 16:21,10/23/18 16:21,101 N Caraway RD,"THEFT $1,000 OR LESS - ALL OTHERS",10/23/18 16:21,10/23/18 16:21,Awaiting Information,18-00834
10/24/18 0:57,10/24/18 0:57,Marion Berry/ Red Wolf Trl,University Referral - Drug Violation,10/24/18 0:20,10/24/18 0:30,Closed,18-00835
10/24/18 9:52,10/24/18 9:52,2407 Quapaw WAY,"THEFT OF PROPERTY - LOST, MISLAID, DELIVERED BY MISTAKE",10/23/18 18:00,10/24/18 9:52,Unfounded,18-00836
10/25/18 9:02,10/25/18 9:02,street from Candlewood to Central Baptist Church,University Referral - Harassment,10/24/18 9:02,10/25/18 9:02,Closed,18-00837
10/25/18 12:15,10/25/18 12:15,801 University Loop E,Accident - Hit and Run,10/24/18 16:00,10/25/18 11:00,Closed,18-00838
10/26/18 0:58,10/26/18 0:58,E Washington Ave / Marion Berry Pkwy,DRIVING ON A SUSPENDED/CANCELLED/REVOKED LICENSE,10/26/18 0:22,10/26/18 0:58,Closed,18-00839
10/26/18 0:58,10/26/18 0:58,E Washington Ave / Marion Berry Pkwy,OUT OF TOWN WARRANT/ASSIST,10/26/18 0:22,10/26/18 0:58,Closed,18-00839
10/26/18 9:42,10/26/18 9:42,2504 Aggie RD,Found Article/Property,10/26/18 9:42,10/26/18 9:42,Closed,18-00840
10/26/18 10:20,10/26/18 10:20,111 N Caraway RD,ACCIDENT-PARKING LOT,10/26/18 10:20,10/26/18 10:20,Closed,18-00841
10/26/18 13:25,10/26/18 13:25,111 N Caraway RD,ACCIDENT-PARKING LOT,10/26/18 13:25,10/26/18 13:25,Closed,18-00842
10/26/18 14:26,10/26/18 14:26,201 Olympic DR,Found Article/Property,10/26/18 13:29,10/26/18 13:29,Closed,18-00843
10/27/18 1:11,10/27/18 1:11,910 University Loop,University Referral - Assault,10/27/18 0:25,10/27/18 0:35,Closed,18-00844
10/27/18 1:43,10/27/18 1:43,2508 Honors Bldg 1 AVE,University Referral - Disorderly Conduct,10/26/18 14:54,10/26/18 15:15,Closed,18-00845
10/27/18 2:14,10/27/18 2:14,201 Olympic  DR,"PURCHASE, POSSESSION OF INTOXICATING LIQUOR BY MINOR",10/27/18 1:00,10/27/18 1:15,Closed,18-00846
10/27/18 2:14,10/27/18 2:14,201 Olympic  DR,POSSESSION OF DRUG PARAPHERNALIA,10/27/18 1:00,10/27/18 1:15,Closed,18-00846
10/27/18 2:14,10/27/18 2:14,201 Olympic  DR,POSSESSION OF SCH VI LT 4OZ,10/27/18 1:00,10/27/18 1:15,Closed,18-00846
10/27/18 2:14,10/27/18 2:14,201 Olympic  DR,University Referral - Drug Violation,10/27/18 1:00,10/27/18 1:15,Closed,18-00846
10/27/18 2:14,10/27/18 2:14,201 Olympic  DR,University Referral - Alcohol Violation,10/27/18 1:00,10/27/18 1:15,Closed,18-00846
10/27/18 2:14,10/27/18 2:14,201 Olympic  DR,PNG Issued on this person for the ASU Campus,10/27/18 1:00,10/27/18 1:15,Closed,18-00846
10/27/18 12:00,10/27/18 12:00,101 N Caraway RD,Welfare Concern,10/27/18 11:00,10/27/18 11:33,Closed,18-00847
10/28/18 0:18,10/28/18 0:18,217 Olympic DR,UNAUTHORIZED USE OF A VEHICLE,10/28/18 22:30,10/28/18 23:30,Closed,18-00848
10/28/18 4:23,10/28/18 4:23,Aggie Rd / Uloop / University Loop East,ACCIDENT-PARKING LOT,10/27/18 23:40,10/28/18 23:50,Closed,18-00849
