date_reported,case_number,incident,location,date_occurred,time_occurred,time_reported,university
2019-02-27,758-002019,TRAFFIC STOP,NA,NA,NA,17:21:00,University of California-Berkeley
2019-02-27,758-002019,TRAFFIC STOP,NA,NA,NA,19:03:00,University of California-Berkeley
2019-02-27,758-002019,TRAFFIC STOP,NA,NA,NA,19:10:00,University of California-Berkeley
2019-02-27,757-002019,SUSPICIOUS EVENT,NA,NA,NA,19:10:00,University of California-Berkeley
2019-02-27,758-002019,TRAFFIC STOP,NA,NA,NA,19:52:00,University of California-Berkeley
2019-02-27,754-002019,MISC. SERVICE,NA,NA,NA,20:15:00,University of California-Berkeley
2019-02-27,758-002019,TRAFFIC STOP,NA,NA,NA,20:43:00,University of California-Berkeley
2019-02-27,758-002019,TRAFFIC STOP,NA,NA,NA,21:27:00,University of California-Berkeley
2019-02-27,758-002019,TRAFFIC STOP,NA,NA,NA,22:46:00,University of California-Berkeley
2019-02-27,758-002019,TRAFFIC STOP,NA,NA,NA,23:00:00,University of California-Berkeley
2019-02-27,751-002019,ALL OTHER OFFENSES,NA,NA,NA,23:26:00,University of California-Berkeley
2019-02-28,773-002019,TRAFFIC STOP,NA,NA,NA,00:25:00,University of California-Berkeley
2019-02-28,760-002019,BURGLARY,NA,NA,NA,00:41:00,University of California-Berkeley
2019-02-28,765-002019,MAINTENANCE ISSUE,NA,NA,NA,00:42:00,University of California-Berkeley
2019-02-28,773-002019,TRAFFIC STOP,NA,NA,NA,01:32:00,University of California-Berkeley
2019-02-28,767-002019,MISC. SERVICE,NA,NA,NA,01:34:00,University of California-Berkeley
2019-02-28,768-002019,OUTSIDE ASSIST,NA,NA,NA,01:36:00,University of California-Berkeley
2019-02-28,768-002019,OUTSIDE ASSIST,NA,NA,NA,01:53:00,University of California-Berkeley
2019-02-28,759-002019,ALL OTHER OFFENSES,NA,NA,NA,03:10:00,University of California-Berkeley
2019-02-28,763-002019,HEALTH AND SAFETY CODE VIOLATION,NA,NA,NA,05:29:00,University of California-Berkeley
2019-02-28,774-002019,VANDALISM,NA,NA,NA,07:24:00,University of California-Berkeley
2019-02-28,773-002019,TRAFFIC STOP,NA,NA,NA,07:53:00,University of California-Berkeley
2019-02-28,773-002019,TRAFFIC STOP,NA,NA,NA,08:37:00,University of California-Berkeley
2019-02-28,766-002019,MEDICAL EVENT,NA,NA,NA,09:25:00,University of California-Berkeley
2019-02-28,761-002019,DISORDERLY CONDUCT,NA,NA,NA,09:46:00,University of California-Berkeley
2019-02-28,772-002019,SUSPICIOUS EVENT,NA,NA,NA,09:58:00,University of California-Berkeley
2019-02-28,764-002019,LARCENY/THEFT,NA,NA,NA,10:39:00,University of California-Berkeley
2019-02-28,761-002019,DISORDERLY CONDUCT,NA,NA,NA,10:48:00,University of California-Berkeley
2019-02-28,764-002019,LARCENY/THEFT,NA,NA,NA,11:09:00,University of California-Berkeley
2019-02-28,759-002019,ALL OTHER OFFENSES,NA,NA,NA,11:38:00,University of California-Berkeley
2019-02-28,767-002019,MISC. SERVICE,NA,NA,NA,12:28:00,University of California-Berkeley
2019-02-28,775-002019,VEHICLE CODE VIOLATION,NA,NA,NA,13:00:00,University of California-Berkeley
2019-02-28,765-002019,MAINTENANCE ISSUE,NA,NA,NA,13:32:00,University of California-Berkeley
2019-02-28,767-002019,MISC. SERVICE,NA,NA,NA,13:55:00,University of California-Berkeley
2019-02-28,761-002019,DISORDERLY CONDUCT,NA,NA,NA,13:59:00,University of California-Berkeley
2019-02-28,767-002019,MISC. SERVICE,NA,NA,NA,14:20:00,University of California-Berkeley
2019-02-28,767-002019,MISC. SERVICE,NA,NA,NA,15:02:00,University of California-Berkeley
2019-02-28,772-002019,SUSPICIOUS EVENT,NA,NA,NA,15:05:00,University of California-Berkeley
2019-02-28,772-002019,SUSPICIOUS EVENT,NA,NA,NA,15:21:00,University of California-Berkeley
2019-02-28,770-002019,ROBBERY,NA,NA,NA,16:00:00,University of California-Berkeley
2019-02-28,767-002019,MISC. SERVICE,NA,NA,NA,16:13:00,University of California-Berkeley
2019-02-28,759-002019,ALL OTHER OFFENSES,NA,NA,NA,16:37:00,University of California-Berkeley
2019-02-28,771-002019,SPECIAL EVENT,NA,NA,NA,18:20:00,University of California-Berkeley
2019-02-28,772-002019,SUSPICIOUS EVENT,NA,NA,NA,18:23:00,University of California-Berkeley
2019-02-28,762-002019,HAZARD,NA,NA,NA,19:47:00,University of California-Berkeley
2019-02-28,773-002019,TRAFFIC STOP,NA,NA,NA,20:22:00,University of California-Berkeley
2019-02-28,769-002019,PEDESTRIAN STOP,NA,NA,NA,20:22:00,University of California-Berkeley
2019-02-28,773-002019,TRAFFIC STOP,NA,NA,NA,21:34:00,University of California-Berkeley
2019-02-28,773-002019,TRAFFIC STOP,NA,NA,NA,21:52:00,University of California-Berkeley
2019-02-28,773-002019,TRAFFIC STOP,NA,NA,NA,22:15:00,University of California-Berkeley
2019-02-28,773-002019,TRAFFIC STOP,NA,NA,NA,22:19:00,University of California-Berkeley
2019-02-28,773-002019,TRAFFIC STOP,NA,NA,NA,22:21:00,University of California-Berkeley
2019-02-28,766-002019,MEDICAL EVENT,NA,NA,NA,22:34:00,University of California-Berkeley
2019-02-28,776-002019,WELFARE CHECK,NA,NA,NA,23:25:00,University of California-Berkeley
2019-02-28,766-002019,MEDICAL EVENT,NA,NA,NA,23:35:00,University of California-Berkeley
2019-03-01,777-002019,ALL OTHER OFFENSES,NA,NA,NA,00:02:00,University of California-Berkeley
2019-03-01,785-002019,OTHER ASSAULTS,NA,NA,NA,00:18:00,University of California-Berkeley
2019-03-01,779-002019,DRIVING UNDER THE INFLUENCE,NA,NA,NA,02:07:00,University of California-Berkeley
2019-03-01,777-002019,ALL OTHER OFFENSES,NA,NA,NA,02:17:00,University of California-Berkeley
2019-03-01,787-002019,PEDESTRIAN STOP,NA,NA,NA,04:16:00,University of California-Berkeley
2019-03-01,784-002019,MISC. SERVICE,NA,NA,NA,07:52:00,University of California-Berkeley
2019-03-01,777-002019,ALL OTHER OFFENSES,NA,NA,NA,08:58:00,University of California-Berkeley
2019-03-01,781-002019,LARCENY/THEFT,NA,NA,NA,09:03:00,University of California-Berkeley
2019-03-01,792-002019,WELFARE CHECK,NA,NA,NA,09:25:00,University of California-Berkeley
2019-03-01,784-002019,MISC. SERVICE,NA,NA,NA,09:23:00,University of California-Berkeley
2019-03-01,781-002019,LARCENY/THEFT,NA,NA,NA,09:51:00,University of California-Berkeley
2019-03-01,792-002019,WELFARE CHECK,NA,NA,NA,10:03:00,University of California-Berkeley
2019-03-01,787-002019,PEDESTRIAN STOP,NA,NA,NA,12:00:00,University of California-Berkeley
2019-03-01,782-002019,MAINTENANCE ISSUE,NA,NA,NA,12:10:00,University of California-Berkeley
2019-03-01,788-002019,SUPPLEMENT,NA,NA,NA,12:13:00,University of California-Berkeley
2019-03-01,784-002019,MISC. SERVICE,NA,NA,NA,12:14:00,University of California-Berkeley
2019-03-01,778-002019,ANIMAL CASE,NA,NA,NA,12:19:00,University of California-Berkeley
2019-03-01,784-002019,MISC. SERVICE,NA,NA,NA,13:05:00,University of California-Berkeley
2019-03-01,788-002019,SUPPLEMENT,NA,NA,NA,13:23:00,University of California-Berkeley
2019-03-01,792-002019,WELFARE CHECK,NA,NA,NA,13:24:00,University of California-Berkeley
2019-03-01,791-002019,VEHICLE CODE,NA,NA,NA,14:37:00,University of California-Berkeley
NA,2808-00NA,VIOLATION,NA,NA,NA,NA,University of California-Berkeley
2019-03-01,783-002019,MEDICAL EVENT,NA,NA,NA,14:56:00,University of California-Berkeley
2019-03-01,792-002019,WELFARE CHECK,NA,NA,NA,15:09:00,University of California-Berkeley
2019-03-01,780-002019,FIRE,NA,NA,NA,15:20:00,University of California-Berkeley
2019-03-01,777-002019,ALL OTHER OFFENSES,NA,NA,NA,15:28:00,University of California-Berkeley
2019-03-01,781-002019,LARCENY/THEFT,NA,NA,NA,16:17:00,University of California-Berkeley
2019-03-01,777-002019,ALL OTHER OFFENSES,NA,NA,NA,17:23:00,University of California-Berkeley
2019-03-01,792-002019,WELFARE CHECK,NA,NA,NA,17:41:00,University of California-Berkeley
2019-03-01,783-002019,MEDICAL EVENT,NA,NA,NA,19:42:00,University of California-Berkeley
2019-03-01,786-002019,OUTSIDE ASSIST,NA,NA,NA,20:42:00,University of California-Berkeley
2019-03-01,789-002019,SUSPICIOUS EVENT,NA,NA,NA,20:38:00,University of California-Berkeley
2019-03-01,790-002019,TRAFFIC STOP,NA,NA,NA,21:03:00,University of California-Berkeley
2019-03-01,790-002019,TRAFFIC STOP,NA,NA,NA,21:58:00,University of California-Berkeley
2019-03-01,790-002019,TRAFFIC STOP,NA,NA,NA,22:28:00,University of California-Berkeley
2019-03-01,790-002019,TRAFFIC STOP,NA,NA,NA,22:53:00,University of California-Berkeley
2019-03-02,804-002019,TRAFFIC STOP,NA,NA,NA,00:00:00,University of California-Berkeley
2019-03-02,801-002019,PEDESTRIAN STOP,NA,NA,NA,00:36:00,University of California-Berkeley
2019-03-02,797-002019,MAINTENANCE ISSUE,NA,NA,NA,00:48:00,University of California-Berkeley
2019-03-02,793-002019,ALL OTHER OFFENSES,NA,NA,NA,08:54:00,University of California-Berkeley
2019-03-02,802-002019,SUSPICIOUS EVENT,NA,NA,NA,09:10:00,University of California-Berkeley
2019-03-02,804-002019,TRAFFIC STOP,NA,NA,NA,09:56:00,University of California-Berkeley
2019-03-02,796-002019,LARCENY/THEFT,NA,NA,NA,13:40:00,University of California-Berkeley
2019-03-02,799-002019,MISC. SERVICE,NA,NA,NA,14:24:00,University of California-Berkeley
2019-03-02,803-002019,TOW,NA,NA,NA,14:31:00,University of California-Berkeley
2019-03-02,800-002019,OUTSIDE ASSIST,NA,NA,NA,14:50:00,University of California-Berkeley
2019-03-02,804-002019,TRAFFIC STOP,NA,NA,NA,15:33:00,University of California-Berkeley
2019-03-02,793-002019,ALL OTHER OFFENSES,NA,NA,NA,15:38:00,University of California-Berkeley
2019-03-02,802-002019,SUSPICIOUS EVENT,NA,NA,NA,16:38:00,University of California-Berkeley
2019-03-02,794-002019,BURGLARY,NA,NA,NA,16:41:00,University of California-Berkeley
2019-03-02,802-002019,SUSPICIOUS EVENT,NA,NA,NA,16:49:00,University of California-Berkeley
2019-03-02,795-002019,HAZARD,NA,NA,NA,17:06:00,University of California-Berkeley
2019-03-02,802-002019,SUSPICIOUS EVENT,NA,NA,NA,17:16:00,University of California-Berkeley
2019-03-02,793-002019,ALL OTHER OFFENSES,NA,NA,NA,17:46:00,University of California-Berkeley
2019-03-02,799-002019,MISC. SERVICE,NA,NA,NA,18:30:00,University of California-Berkeley
2019-03-02,798-002019,MEDICAL EVENT,NA,NA,NA,20:02:00,University of California-Berkeley
2019-03-02,793-002019,ALL OTHER OFFENSES,NA,NA,NA,20:15:00,University of California-Berkeley
2019-03-02,801-002019,PEDESTRIAN STOP,NA,NA,NA,20:42:00,University of California-Berkeley
2019-03-02,802-002019,SUSPICIOUS EVENT,NA,NA,NA,20:45:00,University of California-Berkeley
2019-03-02,799-002019,MISC. SERVICE,NA,NA,NA,20:48:00,University of California-Berkeley
2019-03-02,801-002019,PEDESTRIAN STOP,NA,NA,NA,21:25:00,University of California-Berkeley
2019-03-02,797-002019,MAINTENANCE ISSUE,NA,NA,NA,23:12:00,University of California-Berkeley
2019-03-03,814-002019,VANDALISM,NA,NA,NA,01:11:00,University of California-Berkeley
2019-03-03,805-002019,ALL OTHER OFFENSES,NA,NA,NA,02:50:00,University of California-Berkeley
2019-03-03,813-002019,TRAFFIC STOP,NA,NA,NA,06:31:00,University of California-Berkeley
2019-03-03,812-002019,TOW,NA,NA,NA,08:30:00,University of California-Berkeley
2019-03-03,808-002019,PEDESTRIAN STOP,NA,NA,NA,09:12:00,University of California-Berkeley
2019-03-03,808-002019,PEDESTRIAN STOP,NA,NA,NA,09:30:00,University of California-Berkeley
2019-03-03,816-002019,WELFARE CHECK,NA,NA,NA,09:48:00,University of California-Berkeley
2019-03-03,813-002019,TRAFFIC STOP,NA,NA,NA,10:36:00,University of California-Berkeley
2019-03-03,805-002019,ALL OTHER OFFENSES,NA,NA,NA,10:51:00,University of California-Berkeley
2019-03-03,808-002019,PEDESTRIAN STOP,NA,NA,NA,11:28:00,University of California-Berkeley
2019-03-03,809-002019,RAPE,NA,NA,NA,11:49:00,University of California-Berkeley
2019-03-03,810-002019,SUPPLEMENT,NA,NA,NA,12:00:00,University of California-Berkeley
2019-03-03,811-002019,SUSPICIOUS EVENT,NA,NA,NA,15:18:00,University of California-Berkeley
2019-03-03,808-002019,PEDESTRIAN STOP,NA,NA,NA,16:16:00,University of California-Berkeley
2019-03-03,805-002019,ALL OTHER OFFENSES,NA,NA,NA,17:53:00,University of California-Berkeley
2019-03-03,815-002019,VEHICLE CODE VIOLATION,NA,NA,NA,18:04:00,University of California-Berkeley
2019-03-03,808-002019,PEDESTRIAN STOP,NA,NA,NA,18:32:00,University of California-Berkeley
2019-03-03,805-002019,ALL OTHER OFFENSES,NA,NA,NA,18:52:00,University of California-Berkeley
2019-03-03,807-002019,MEDICAL EVENT,NA,NA,NA,19:21:00,University of California-Berkeley
2019-03-03,805-002019,ALL OTHER OFFENSES,NA,NA,NA,20:37:00,University of California-Berkeley
2019-03-03,813-002019,TRAFFIC STOP,NA,NA,NA,20:40:00,University of California-Berkeley
2019-03-03,811-002019,SUSPICIOUS EVENT,NA,NA,NA,21:32:00,University of California-Berkeley
2019-03-03,806-002019,LARCENY/THEFT,NA,NA,NA,22:09:00,University of California-Berkeley
2019-03-04,828-002019,WELFARE CHECK,NA,NA,NA,01:01:00,University of California-Berkeley
2019-03-04,824-002019,PEDESTRIAN STOP,NA,NA,NA,01:34:00,University of California-Berkeley
2019-03-04,827-002019,TRAFFIC STOP,NA,NA,NA,01:44:00,University of California-Berkeley
2019-03-04,826-002019,SUSPICIOUS EVENT,NA,NA,NA,01:57:00,University of California-Berkeley
2019-03-04,824-002019,PEDESTRIAN STOP,NA,NA,NA,02:16:00,University of California-Berkeley
2019-03-04,824-002019,PEDESTRIAN STOP,NA,NA,NA,02:20:00,University of California-Berkeley
2019-03-04,826-002019,SUSPICIOUS EVENT,NA,NA,NA,04:48:00,University of California-Berkeley
2019-03-04,817-002019,ALL OTHER OFFENSES,NA,NA,NA,07:51:00,University of California-Berkeley
2019-03-04,821-002019,MEDICAL EVENT,NA,NA,NA,08:20:00,University of California-Berkeley
2019-03-04,825-002019,SUPPLEMENT,NA,NA,NA,08:40:00,University of California-Berkeley
2019-03-04,818-002019,ANIMAL CASE,NA,NA,NA,09:29:00,University of California-Berkeley
2019-03-04,827-002019,TRAFFIC STOP,NA,NA,NA,09:51:00,University of California-Berkeley
2019-03-04,822-002019,MISC. SERVICE,NA,NA,NA,09:49:00,University of California-Berkeley
2019-03-04,823-002019,OUTSIDE ASSIST,NA,NA,NA,10:28:00,University of California-Berkeley
2019-03-04,828-002019,WELFARE CHECK,NA,NA,NA,11:04:00,University of California-Berkeley
2019-03-04,821-002019,MEDICAL EVENT,NA,NA,NA,11:22:00,University of California-Berkeley
2019-03-04,817-002019,ALL OTHER OFFENSES,NA,NA,NA,11:26:00,University of California-Berkeley
2019-03-04,824-002019,PEDESTRIAN STOP,NA,NA,NA,12:12:00,University of California-Berkeley
2019-03-04,817-002019,ALL OTHER OFFENSES,NA,NA,NA,13:31:00,University of California-Berkeley
2019-03-04,821-002019,MEDICAL EVENT,NA,NA,NA,13:57:00,University of California-Berkeley
2019-03-04,817-002019,ALL OTHER OFFENSES,NA,NA,NA,14:37:00,University of California-Berkeley
2019-03-04,817-002019,ALL OTHER OFFENSES,NA,NA,NA,17:51:00,University of California-Berkeley
2019-03-04,817-002019,ALL OTHER OFFENSES,NA,NA,NA,17:59:00,University of California-Berkeley
2019-03-04,819-002019,DISORDERLY,NA,NA,NA,20:23:00,University of California-Berkeley
NA,2799-00NA,CONDUCT,NA,NA,NA,NA,University of California-Berkeley
2019-03-04,820-002019,LARCENY/THEFT,NA,NA,NA,20:47:00,University of California-Berkeley
2019-03-04,817-002019,ALL OTHER OFFENSES,NA,NA,NA,21:32:00,University of California-Berkeley
2019-03-04,817-002019,ALL OTHER OFFENSES,NA,NA,NA,21:58:00,University of California-Berkeley
2019-03-04,826-002019,SUSPICIOUS EVENT,NA,NA,NA,22:57:00,University of California-Berkeley
2019-03-05,829-002019,ALL OTHER OFFENSES,NA,NA,NA,01:08:00,University of California-Berkeley
2019-03-05,829-002019,ALL OTHER OFFENSES,NA,NA,NA,01:15:00,University of California-Berkeley
2019-03-05,836-002019,MISC. SERVICE,NA,NA,NA,02:28:00,University of California-Berkeley
2019-03-05,829-002019,ALL OTHER OFFENSES,NA,NA,NA,03:53:00,University of California-Berkeley
2019-03-05,834-002019,MAINTENANCE ISSUE,NA,NA,NA,06:19:00,University of California-Berkeley
2019-03-05,829-002019,ALL OTHER OFFENSES,NA,NA,NA,06:53:00,University of California-Berkeley
2019-03-05,839-002019,VEHICLE CODE VIOLATION,NA,NA,NA,09:24:00,University of California-Berkeley
2019-03-05,830-002019,DISORDERLY CONDUCT,NA,NA,NA,09:32:00,University of California-Berkeley
2019-03-05,839-002019,VEHICLE CODE VIOLATION,NA,NA,NA,10:21:00,University of California-Berkeley
2019-03-05,836-002019,MISC. SERVICE,NA,NA,NA,10:26:00,University of California-Berkeley
2019-03-05,836-002019,MISC. SERVICE,NA,NA,NA,11:06:00,University of California-Berkeley
2019-03-05,832-002019,HAZARD,NA,NA,NA,11:12:00,University of California-Berkeley
2019-03-05,838-002019,SUSPICIOUS EVENT,NA,NA,NA,12:19:00,University of California-Berkeley
2019-03-05,836-002019,MISC. SERVICE,NA,NA,NA,13:15:00,University of California-Berkeley
2019-03-05,829-002019,ALL OTHER OFFENSES,NA,NA,NA,15:13:00,University of California-Berkeley
2019-03-05,838-002019,SUSPICIOUS EVENT,NA,NA,NA,15:56:00,University of California-Berkeley
2019-03-05,833-002019,LARCENY/THEFT,NA,NA,NA,16:16:00,University of California-Berkeley
2019-03-05,837-002019,PEDESTRIAN STOP,NA,NA,NA,16:36:00,University of California-Berkeley
2019-03-05,833-002019,LARCENY/THEFT,NA,NA,NA,17:25:00,University of California-Berkeley
2019-03-05,837-002019,PEDESTRIAN STOP,NA,NA,NA,17:48:00,University of California-Berkeley
2019-03-05,838-002019,SUSPICIOUS EVENT,NA,NA,NA,17:49:00,University of California-Berkeley
2019-03-05,829-002019,ALL OTHER OFFENSES,NA,NA,NA,18:25:00,University of California-Berkeley
2019-03-05,835-002019,MEDICAL EVENT,NA,NA,NA,18:45:00,University of California-Berkeley
2019-03-05,840-002019,WELFARE CHECK,NA,NA,NA,19:17:00,University of California-Berkeley
2019-03-05,833-002019,LARCENY/THEFT,NA,NA,NA,19:29:00,University of California-Berkeley
2019-03-05,838-002019,SUSPICIOUS EVENT,NA,NA,NA,19:57:00,University of California-Berkeley
2019-03-05,829-002019,ALL OTHER OFFENSES,NA,NA,NA,20:33:00,University of California-Berkeley
2019-03-05,831-002019,FIRE,NA,NA,NA,20:47:00,University of California-Berkeley
2019-03-05,830-002019,DISORDERLY CONDUCT,NA,NA,NA,21:06:00,University of California-Berkeley
2019-03-06,842-002019,LARCENY/THEFT,NA,NA,NA,00:11:00,University of California-Berkeley
2019-03-06,842-002019,LARCENY/THEFT,NA,NA,NA,00:20:00,University of California-Berkeley
2019-03-06,841-002019,ALL OTHER OFFENSES,NA,NA,NA,01:20:00,University of California-Berkeley
2019-03-06,846-002019,SUSPICIOUS EVENT,NA,NA,NA,03:21:00,University of California-Berkeley
2019-03-06,842-002019,LARCENY/THEFT,NA,NA,NA,11:32:00,University of California-Berkeley
2019-03-06,849-002019,WELFARE CHECK,NA,NA,NA,11:45:00,University of California-Berkeley
2019-03-06,843-002019,MEDICAL EVENT,NA,NA,NA,12:12:00,University of California-Berkeley
2019-03-06,842-002019,LARCENY/THEFT,NA,NA,NA,13:06:00,University of California-Berkeley
2019-03-06,844-002019,MISC. SERVICE,NA,NA,NA,13:47:00,University of California-Berkeley
2019-03-06,841-002019,ALL OTHER OFFENSES,NA,NA,NA,13:52:00,University of California-Berkeley
2019-03-06,847-002019,TRAFFIC STOP,NA,NA,NA,14:02:00,University of California-Berkeley
2019-03-06,841-002019,ALL OTHER OFFENSES,NA,NA,NA,15:36:00,University of California-Berkeley
2019-03-06,842-002019,LARCENY/THEFT,NA,NA,NA,17:10:00,University of California-Berkeley
2019-03-06,841-002019,ALL OTHER OFFENSES,NA,NA,NA,19:55:00,University of California-Berkeley
2019-03-06,843-002019,MEDICAL EVENT,NA,NA,NA,19:57:00,University of California-Berkeley
2019-03-06,846-002019,SUSPICIOUS EVENT,NA,NA,NA,20:42:00,University of California-Berkeley
2019-03-06,846-002019,SUSPICIOUS EVENT,NA,NA,NA,20:51:00,University of California-Berkeley
2019-03-06,846-002019,SUSPICIOUS EVENT,NA,NA,NA,21:20:00,University of California-Berkeley
2019-03-06,845-002019,PEDESTRIAN STOP,NA,NA,NA,22:01:00,University of California-Berkeley
2019-03-06,849-002019,WELFARE CHECK,NA,NA,NA,22:06:00,University of California-Berkeley
2019-03-06,846-002019,SUSPICIOUS EVENT,NA,NA,NA,22:20:00,University of California-Berkeley
2019-03-06,848-002019,VANDALISM,NA,NA,NA,22:32:00,University of California-Berkeley
