case_number,time_occurred,time_reported,university,date_reported,date_occurred,location,incident
18000751,13:53,13:53,University of Iowa,2018-04-23,2018-04-23,"HOSPITAL, JPP",ASSIST OTHER AGENCY POSSESSION:CONTROL SUBSTANCE
18000752,17:42,17:11,University of Iowa,2018-04-23,2018-04-23,2100 BLK TAYLOR DR,ASSIST OTHER AGENCY
18000753,00:00,00:02,University of Iowa,2018-04-24,2018-04-23,MAYFLOWER HALL,POSSESSION:CONTROL SUBSTANCE DRUG PARAPHERNALIA
18000754,13:16,13:16,University of Iowa,2018-04-24,2018-04-24,"HOSPITAL, CHILDREN'S HOSPITAL 5TH FL",ASSAULT C/INJURY
18000755,00:00,15:36,University of Iowa,2018-04-24,2018-04-17,IMU,HARASSMENT 3RD DEGREE
18000756,17:59,17:59,University of Iowa,2018-04-24,2018-04-24,CATLETT HALL,SUSPICIOUS PERSONS/ACTIVITY
18000757,03:18,03:18,University of Iowa,2018-04-25,2018-04-25,"BURGE, LOBBY",PUBLIC INTOX
18000758,11:15,11:15,University of Iowa,2018-04-25,2018-04-25,CRWC,CTW ISSUED HARASSMENT 3RD DEGREE
18000759,00:00,00:00,University of Iowa,2018-04-25,2018-04-24,MAPF,STRIKING UNATTENDED VEHICLE
18000760,12:46,12:53,University of Iowa,2018-04-25,2018-04-25,"125 N MADISON, METERED PARKING",1050PD:MV/MOTOR VEH
18000761,14:22,14:22,University of Iowa,2018-04-25,2018-04-25,"IMU, UNION STATION",THEFT 5TH DEGREE
18000762,14:45,14:51,University of Iowa,2018-04-25,2018-04-25,LOT 3,1050PD:ST VEH/MOTOR VEH
18000763,00:00,15:33,University of Iowa,2018-04-25,2018-04-08,PED MALL,THEFT 3RD DEGREE
18000765,00:00,15:16,University of Iowa,2018-04-25,2017-07-01,HOSPITAL,ASSAULT - SIMPLE HARASSMENT 3RD DEGREE
18000766,00:00,18:30,University of Iowa,2018-04-25,2018-04-23,HOSPITAL,ASSAULT - SIMPLE
18000767,02:22,02:22,University of Iowa,2018-04-26,2018-04-26,457 S GILBERT ST,PUBLIC INTOX
18000768,00:00,08:40,University of Iowa,2018-04-26,2018-04-25,LOT 14,CRIMINAL MISCHIEF 3RD DEGREE
18000769,00:00,14:23,University of Iowa,2018-04-26,2018-04-15,PETERSEN,HARASSMENT 3RD DEGREE
18000770,15:47,15:47,University of Iowa,2018-04-26,2018-04-26,"105 1ST AVE, PARKING LOT",FIRE INCIDENT
18000771,15:37,15:30,University of Iowa,2018-04-26,2018-04-26,WESTLAWN,ASSIST OTHER AGENCY
18000772,00:00,15:58,University of Iowa,2018-04-26,2018-04-21,"CATLETT, LAUNDRY RM",THEFT 5TH DEGREE
18000773,00:00,16:44,University of Iowa,2018-04-26,2018-04-24,"IMU, MUSEUM",SUSPICIOUS PERSONS/ACTIVITY
18000774,18:50,18:50,University of Iowa,2018-04-26,2018-04-26,169 NEWTON RD,INTOXICATED SUBJECTS
18000776,23:05,23:05,University of Iowa,2018-04-26,2018-04-26,RIENOW HALL,UNLAWFUL USE OF DRIVER'S LICEN POSSESSION/SUPPLY ALCOHOL U/21
18000777,23:35,23:35,University of Iowa,2018-04-26,2018-04-26,HOSPITAL,ASSIST OTHER AGENCY
18000778,23:30,23:30,University of Iowa,2018-04-26,2018-04-26,MULTI TENANT FACILITY,ATTEMPTED BURGLARY 3RD DEGREE
18000779,03:15,03:15,University of Iowa,2018-04-27,2018-04-27,PETERSEN HALL,POSSESSION/SUPPLY ALCOHOL U/21
18000780,04:19,04:19,University of Iowa,2018-04-27,2018-04-27,"HOSPITAL, ED",THEFT 5TH DEGREE
18000781,04:05,04:05,University of Iowa,2018-04-27,2018-04-27,RIVERSIDE/MYRTLE,INTOXICATED SUBJECTS
18000782,00:00,10:39,University of Iowa,2018-04-27,2018-04-14,OFF CAMPUS,HARASSMENT 3RD DEGREE
18000783,00:00,14:11,University of Iowa,2018-04-27,2018-04-20,BURGE,POSSESSION/SUPPLY ALCOHOL U/21
18000784,00:00,14:11,University of Iowa,2018-04-27,2018-04-20,BURGE,POSSESSION/SUPPLY ALCOHOL U/21
18000785,00:00,14:11,University of Iowa,2018-04-27,2018-04-21,HILLCREST,POSSESSION/SUPPLY ALCOHOL U/21
18000786,16:34,16:34,University of Iowa,2018-04-27,2018-04-27,"MERF, E",1050PD:ST VEH/FIXED OBJECT
18000787,18:36,18:37,University of Iowa,2018-04-14,2018-04-14,CRWC,FALSE REPORT - LAW ENFORCEMENT
18000788,20:28,20:28,University of Iowa,2018-04-27,2018-04-27,HAWKEYE COMMUTER LOT,CRIMINAL MISCHIEF 4TH DEGREE THEFT 5TH DEGREE
18000789,20:59,20:59,University of Iowa,2018-04-27,2018-04-27,GILBERT/HWY 6,DRIVING WHILE LICENSE REVOKED
18000790,00:48,00:48,University of Iowa,2018-04-28,2018-04-28,"BURGE, LOBBY",FALSIFYING DRIVER LICENSES POSSESSION/SUPPLY ALCOHOL U/21
18000791,01:48,01:48,University of Iowa,2018-04-28,2018-04-28,30 N DUBUQUE ST,"CITY,PUBLIC URINATION & DEFECATION CRIMINAL MISCHIEF 3RD DEGREE"
18000792,11:56,11:56,University of Iowa,2018-04-28,2018-04-28,HANCHER FOOTBRIDGE,POSSESSION:CONTROL SUBSTANCE DRUG PARAPHERNALIA POSSESSION OF PRESCRIPTION DRUGS
18000793,15:34,15:34,University of Iowa,2018-04-28,2018-04-28,CLINTON/WASHINGTON,DRIVING WHILE LICENSE SUSPEND DRIVING WHILE LIC SUSP HABITUAL OFFENDER
18000796,00:04,00:04,University of Iowa,2018-04-29,2018-04-29,DUBUQUE/IOWA,INTOXICATED SUBJECTS
18000797,00:33,00:33,University of Iowa,2018-04-29,2018-04-29,"320 GRAND AVE, N METERED PARKING LOT",1050PD:MV/MOTOR VEH
18000798,12:54,12:54,University of Iowa,2018-04-29,2018-04-29,SLATER HALL,SUSPICIOUS PERSONS/ACTIVITY
18000799,00:00,13:40,University of Iowa,2018-04-29,2018-04-26,HAWKEYE STORAGE LOT,CRIMINAL MISCHIEF 5TH DEGREE THEFT 3RD DEGREE
18000800,00:00,14:29,University of Iowa,2018-04-29,2018-04-22,HAWKEYE STORAGE LOT,THEFT 5TH DEGREE CRIMINAL MISCHIEF 4TH DEGREE
18000801,17:53,17:53,University of Iowa,2018-04-29,2018-04-29,350 N MADISON ST,SUSPICIOUS PERSONS/ACTIVITY
18000802,00:00,00:52,University of Iowa,2018-04-30,2018-04-28,BIOLOGY BLDG EAST,HARASSMENT 3RD DEGREE
18000803,05:51,05:51,University of Iowa,2018-04-30,2018-04-30,"EPB, EXT N DOORS",CRIMINAL MISCHIEF 5TH DEGREE
18000804,00:00,11:20,University of Iowa,2018-04-30,2018-04-29,"NORTH CAMPUS RAMP, TOP LEVEL W SIDE",CRIMINAL MISCHIEF 5TH DEGREE
18000805,00:00,11:27,University of Iowa,2018-04-30,2018-04-27,310 S GRAND AVE,SUSPICIOUS PERSONS/ACTIVITY
18000806,00:00,20:28,University of Iowa,2018-04-27,2018-04-27,CORAL RIDGE MALL,FORGERY (CREDIT CARDS) U/$1000
18000808,00:00,13:32,University of Iowa,2018-04-30,2018-04-28,"CATLETT HALL, 3RD FLOOR",CRIMINAL MISCHIEF 4TH DEGREE
18000809,01:58,01:58,University of Iowa,2018-04-29,2018-04-29,217 IOWA AVE,3RD PARTY REPORT ASSAULT - SIMPLE
18000811,21:06,21:10,University of Iowa,2018-04-30,2018-04-30,HILLCREST,ASSAULT C/INJURY
18000812,00:00,00:53,University of Iowa,2018-05-01,2018-04-18,BURGE,ASSIST OTHER AGENCY
18000813,10:11,10:11,University of Iowa,2018-05-01,2018-05-01,"HOSPITAL RAMP II, LEVEL 3",STRIKING UNATTENDED VEHICLE
18000814,10:49,10:49,University of Iowa,2018-05-01,2018-05-01,HOSPITAL RAMP II,1050PD:MV/MOTOR VEH
18000815,02:30,02:30,University of Iowa,2018-04-29,2018-04-29,BURGE,POSSESSION/SUPPLY ALCOHOL U/21
18000816,00:00,12:23,University of Iowa,2018-05-01,2018-04-28,BURGE,POSSESSION/SUPPLY ALCOHOL U/21
18000817,00:00,12:23,University of Iowa,2018-05-01,2018-04-28,BURGE,POSSESSION/SUPPLY ALCOHOL U/21
18000818,00:00,12:25,University of Iowa,2018-05-01,2018-04-27,BURGE,POSSESSION/SUPPLY ALCOHOL U/21
18000819,00:00,12:25,University of Iowa,2018-05-01,2018-04-27,MAYFLOWER,POSSESSION/SUPPLY ALCOHOL U/21
18000820,00:00,12:26,University of Iowa,2018-05-01,2018-04-07,CURRIER,POSSESSION/SUPPLY ALCOHOL U/21
18000821,14:20,14:20,University of Iowa,2018-05-01,2018-05-01,RIENOW HALL,SUICIDE:THREATENED
18000822,17:21,17:21,University of Iowa,2018-05-01,2018-05-01,"HOSPITAL, BLB",CTW ISSUED HARASSMENT 1ST DEGREE
18000824,02:13,02:13,University of Iowa,2018-05-02,2018-05-02,IC OLD CAPITOL RAMP,INTOXICATED SUBJECTS
18000825,05:32,05:32,University of Iowa,2018-05-02,2018-05-02,"HOSPITAL, ED",ASSAULT ON PO/HCP ASSAULT ON PO/HCP C/INJURY
18000826,09:19,09:10,University of Iowa,2018-05-02,2018-05-02,"HOSPITAL, 4TH FLOOR",POSSESSION OF PRESCRIPTION DRUGS
18000827,17:21,20:10,University of Iowa,2018-05-01,2018-05-01,JCSO,DRUG PARAPHERNALIA
18000828,00:00,16:08,University of Iowa,2018-05-02,2018-04-29,"IMU, 2ND FLOOR SOOS",THEFT 5TH DEGREE
18000829,17:01,17:01,University of Iowa,2018-05-02,2018-05-02,NEWTON RD PARKING RAMP,1050PI:MV/BICYCLE
18000830,00:00,18:30,University of Iowa,2018-05-02,2018-04-30,"VISUAL ARTS BUILDING, 2ND FLOOR",THEFT 2ND DEGREE
18000831,00:00,19:43,University of Iowa,2018-05-02,2018-05-01,"131 E DAVENPORT ST, PARKING LOT",STRIKING UNATTENDED VEHICLE
18000832,23:58,00:00,University of Iowa,2018-05-02,2018-05-02,CURRIER HALL,DRUG PARAPHERNALIA POSSESSION:CONTROL SUBSTANCE
18000834,00:00,07:13,University of Iowa,2018-05-03,2018-05-02,FIELD HOUSE,DAMAGED UI PROPERTY PROPERTY DAMAGE
18000835,08:34,08:34,University of Iowa,2018-05-03,2018-05-03,IMU,FORGERY
18000836,21:19,21:19,University of Iowa,2018-04-20,2018-04-20,LIQUOR DOWNTOWN,FORGERY (CREDIT CARDS) U/$1000
18000837,00:00,11:35,University of Iowa,2018-05-03,2018-05-01,LOT 13,STRIKING UNATTENDED VEHICLE
18000838,12:31,12:31,University of Iowa,2018-05-03,2018-05-03,MAPF,THEFT 5TH DEGREE
18000839,00:00,16:32,University of Iowa,2018-05-03,2018-01-10,"IMU RAMP, LEVEL 4",THEFT 5TH DEGREE
18000840,19:32,19:32,University of Iowa,2018-05-03,2018-05-03,511 MELROSE AVE,ASSAULT ON PO/HCP
18000841,01:04,01:04,University of Iowa,2018-05-04,2018-05-04,BURLINGTON/GILBERT,INTOXICATED SUBJECTS
18000842,01:25,01:25,University of Iowa,2018-05-04,2018-05-04,CATLETT HALL,POSSESSION/SUPPLY ALCOHOL U/21 UNLAWFUL USE OF DRIVER'S LICEN
18000843,07:55,07:55,University of Iowa,2018-05-04,2018-05-04,1025 E WASHINGTON ST,SUICIDE:THREATENED
18000844,01:57,05:30,University of Iowa,2018-03-11,2018-03-11,JCSO,POSSESSION:CONTROL SUBSTANCE
18000847,00:00,16:45,University of Iowa,2018-05-04,2018-05-03,LOT 56,STRIKING UNATTENDED VEHICLE
18000848,00:00,17:06,University of Iowa,2018-05-04,2018-05-03,"SEAMANS CENTER, LOUNGE",THEFT 3RD DEGREE
18000849,00:33,00:33,University of Iowa,2018-05-05,2018-05-05,LOT 56,POSSESSION/SUPPLY ALCOHOL U/21
18000850,02:00,02:00,University of Iowa,2018-05-05,2018-05-05,100 LUCON DR,INTOXICATED SUBJECTS
18000851,03:09,03:09,University of Iowa,2018-05-05,2018-05-05,CURRIER,POSSESSION/SUPPLY ALCOHOL U/21
18000853,16:45,16:45,University of Iowa,2018-05-05,2018-05-05,CATLETT,SUSPICIOUS PERSONS/ACTIVITY
18000854,02:04,02:04,University of Iowa,2018-05-06,2018-05-06,JEFFERSON/DUBUQUE,OWI/DRUGGED 1ST OFFENSE
18000855,06:14,06:14,University of Iowa,2018-05-06,2018-05-06,200 S CAPITOL ST,DRUG PARAPHERNALIA
18000856,22:25,22:25,University of Iowa,2018-05-06,2018-05-06,SLATER HALL,SUSPICIOUS PERSONS/ACTIVITY
18000857,04:22,04:22,University of Iowa,2018-05-07,2018-05-07,"HOSPITAL, ED",LOST/MISSING:ADULT
18000858,00:00,08:00,University of Iowa,2018-05-07,2018-05-03,CRWC,HARASSMENT 3RD DEGREE
18000859,00:00,08:01,University of Iowa,2018-05-07,2018-05-02,CRWC,HARASSMENT 3RD DEGREE
18000860,11:12,11:12,University of Iowa,2018-05-07,2018-05-07,1 N CLINTON ST,SIMULATE PUBLIC INTOX
18000861,00:00,12:56,University of Iowa,2018-05-07,2018-05-04,MAYFLOWER,POSSESSION/SUPPLY ALCOHOL U/21
18000862,00:00,12:56,University of Iowa,2018-05-07,2018-05-02,BURGE,POSSESSION/SUPPLY ALCOHOL U/21
18000863,15:16,15:18,University of Iowa,2018-05-07,2018-05-07,HOSPITAL,LOST/MISSING:JUVENILE
18000864,00:00,18:50,University of Iowa,2018-05-07,2018-04-20,COLLEGE OF PUBLIC HEALTH,HARASSMENT 3RD DEGREE
18000865,00:00,13:13,University of Iowa,2018-04-25,2018-04-21,HILLCREST HALL,SUSPICIOUS PERSONS/ACTIVITY
18000866,00:00,07:33,University of Iowa,2018-05-08,2018-05-03,"HOSPITAL RAMP I, LEVEL 4",STRIKING UNATTENDED VEHICLE
18000867,08:56,08:56,University of Iowa,2018-05-08,2018-05-08,HOSPITAL,ASSAULT C/SER INJURY
18000868,00:00,10:15,University of Iowa,2018-05-08,2018-05-04,"CATLETT, 3RD FL S ELEVATOR",CRIMINAL MISCHIEF 2ND DEGREE
18000869,11:03,12:39,University of Iowa,2018-05-08,2018-05-08,MAPF,1050PD:MV/FIXED OBJECT
18000870,14:32,14:32,University of Iowa,2018-05-05,2018-05-05,930 EVASHEVSKI DR,CONSUMPTION IN PUBLIC
18000871,00:00,13:02,University of Iowa,2018-05-08,2018-05-07,HOSPITAL RAMP II,STRIKING UNATTENDED VEHICLE
18000872,15:26,15:26,University of Iowa,2018-05-08,2018-05-08,HOSPITAL,FRAUDULENT PRACTICE 5TH DEGREE
18000873,16:11,16:12,University of Iowa,2018-05-08,2018-05-08,HOSPITAL,ASSIST OTHER AGENCY
18000874,07:56,07:56,University of Iowa,2018-05-09,2018-05-09,LOT 65,DISTURBANCE
18000875,14:45,14:45,University of Iowa,2018-05-09,2018-05-09,LOT 3,STRIKING UNATTENDED VEHICLE
18000876,16:16,16:45,University of Iowa,2018-05-09,2018-05-09,MAYFLOWER,FRAUDULENT PRACTICE 5TH DEGREE
18000877,16:04,16:04,University of Iowa,2018-05-09,2018-05-09,"200 NEWTON RD, S",DRUG RELATED SUSPICIOUS PERSONS/ACTIVITY
18000878,01:14,01:14,University of Iowa,2018-05-10,2018-05-10,28 W JEFFERSON ST,SUSPICIOUS PERSONS/ACTIVITY
18000879,00:00,09:14,University of Iowa,2018-05-10,2018-05-09,"207 W BURLINGTON ST, N SIDE",THEFT 3RD DEGREE
18000880,09:53,09:54,University of Iowa,2018-05-10,2018-05-10,220 HAWKINS DR,PERSONAL INJURY
18000881,00:00,10:38,University of Iowa,2018-05-10,2018-05-09,CURRIER HALL,FRAUDULENT PRACTICE 4TH DEGREE
18000882,14:57,14:57,University of Iowa,2018-05-10,2018-05-10,"320 GRAND AVE, METERED PARKING LOT",POSSESSION:CONTROL SUBSTANCE DRUG TAX STAMP VIOLATION
18000883,14:29,14:29,University of Iowa,2018-05-10,2018-05-10,116 HAWKEYE CT,SUICIDE:ATTEMPTED
18000884,00:00,15:23,University of Iowa,2018-05-10,2018-05-09,"120 E JEFFERSON ST, BIKE RACK",THEFT 5TH DEGREE
18000885,00:00,15:29,University of Iowa,2018-05-10,2017-12-15,"301 N CLINTON ST, BIKE RACK",THEFT 5TH DEGREE
18000886,00:00,16:12,University of Iowa,2018-05-10,2018-05-07,HILLCREST HALL,BURGLARY 3RD DEGREE
18000887,16:22,16:24,University of Iowa,2018-05-10,2018-05-10,413 N CLINTON ST,THEFT 3RD DEGREE
18000888,16:51,16:51,University of Iowa,2018-05-10,2018-05-10,"220 HAWKINS DR, PLAYGROUND",LOST/MISSING:JUVENILE
18000889,16:48,17:14,University of Iowa,2018-05-10,2018-05-10,LOT 65/FINKBINE COMMUTER DR,1050PD:MV/MOTOR VEH
18000890,20:14,20:14,University of Iowa,2018-05-10,2018-05-10,MAYFLOWER HALL,SUSPICIOUS PERSONS/ACTIVITY
18000891,00:14,00:14,University of Iowa,2018-05-11,2018-05-11,840 EVASHEVSKI DR,ASSAULT - SIMPLE
18000892,00:00,11:38,University of Iowa,2018-05-11,2018-05-10,HONORS CENTERSTONE,BURGLARY 3RD DEGREE
18000893,11:39,11:39,University of Iowa,2018-05-11,2018-05-11,PETERSEN HALL,SUSPICIOUS PERSONS/ACTIVITY
18000894,00:00,10:00,University of Iowa,2018-05-11,2018-05-04,SLATER,SUSPICIOUS PERSONS/ACTIVITY
18000895,13:37,13:37,University of Iowa,2018-05-11,2018-05-11,SLATER HALL,DRUG RELATED SUSPICIOUS PERSONS/ACTIVITY
18000896,16:40,16:40,University of Iowa,2018-05-11,2018-05-11,HILLCREST HALL,DRUG RELATED SUSPICIOUS PERSONS/ACTIVITY
18000897,00:00,18:30,University of Iowa,2018-05-11,2018-05-10,HONORS CENTERSTONE,BURGLARY 3RD DEGREE
18000898,00:00,00:19,University of Iowa,2018-05-12,2018-05-11,"HOSPITAL, 3 BOYD TOWER",ASSAULT ON PO/HCP C/INJURY
18000899,02:11,02:11,University of Iowa,2018-05-12,2018-05-12,"HOSPITAL, ED",PUBLIC INTOX
18000900,09:04,09:04,University of Iowa,2018-05-12,2018-05-12,MAYFLOWER HALL,POSSESSION:CONTROL SUBSTANCE
18000901,08:50,08:50,University of Iowa,2018-05-12,2018-05-12,CARVER HAWKEYE ARENA,FALSE REPORT - LAW ENFORCEMENT
18000902,10:51,10:51,University of Iowa,2018-05-12,2018-05-12,PETERSEN HALL,DRUG RELATED SUSPICIOUS PERSONS/ACTIVITY
18000903,12:27,12:27,University of Iowa,2018-05-12,2018-05-12,LOT 56,1050PD:MV/MOTOR VEH
18000904,14:35,14:35,University of Iowa,2018-05-12,2018-05-12,HILLCREST HALL,DRUG RELATED SUSPICIOUS PERSONS/ACTIVITY
18000905,15:12,15:12,University of Iowa,2018-05-12,2018-05-12,"HOSPITAL, WILD ROSE GIFT SHOP",CTW ISSUED THEFT 5TH DEGREE
18000906,00:00,15:19,University of Iowa,2018-05-13,2018-05-12,HOSPITAL,HARASSMENT 3RD DEGREE
18000907,16:05,16:05,University of Iowa,2018-05-13,2018-05-13,"HARDIN LIBRARY, 3RD FLOOR",CRIMINAL TRESPASS CTW ISSUED
18000908,00:13,00:13,University of Iowa,2018-05-14,2018-05-14,"HOSPITAL, ED",ASSIST OTHER AGENCY
18000909,09:00,09:00,University of Iowa,2018-05-14,2018-05-14,1025 E WASHINGTON ST,ASSIST OTHER AGENCY
18000910,00:00,10:52,University of Iowa,2018-05-14,2018-05-11,801 NEWTON RD,CRIMINAL MISCHIEF 5TH DEGREE THEFT 2ND DEGREE
18000911,12:22,12:23,University of Iowa,2018-05-14,2018-05-14,517 S RIVERSIDE DR,1050PD:POLICE VEH/FIXED OBJECT
18000912,15:37,15:38,University of Iowa,2018-05-14,2018-05-14,OFF CAMPUS,EXTORTION
18000913,00:18,00:18,University of Iowa,2018-05-15,2018-05-15,MELROSE/EVASHEVSKI,PUBLIC INTOX
18000914,05:21,05:21,University of Iowa,2018-05-15,2018-05-15,MAPF,CTW ISSUED SUSPICIOUS PERSONS/ACTIVITY
18000915,11:22,11:23,University of Iowa,2018-05-15,2018-05-15,"125 N MADISON ST, METERED PARKING LOT",1050PD:ST VEH/MOTOR VEH
18000916,07:39,07:46,University of Iowa,2018-05-15,2018-05-15,1122 N DUBUQUE ST,EXTORTION
18000917,13:36,13:36,University of Iowa,2018-05-15,2018-05-15,"HOSPITAL, 2JPW",SUSPICIOUS PERSONS/ACTIVITY
18000918,16:48,16:55,University of Iowa,2018-05-15,2018-05-15,HAWKEYE RECREATION FIELDS,PUBLIC INTOX
18000919,17:33,17:33,University of Iowa,2018-05-15,2018-05-15,HOSPITAL RAMP I,THEFT 2ND DEGREE
18000921,04:05,04:05,University of Iowa,2018-05-16,2018-05-16,"102 HAWKEYE CT, PARKING LOT",PUBLIC INTOX
18000922,08:52,08:51,University of Iowa,2018-05-16,2018-05-16,236 HIGHLAND DR,ASSIST OTHER AGENCY
18000923,09:22,09:22,University of Iowa,2018-05-16,2018-05-16,"MAPF, N ENTRY/EXIT",1050PD:ST VEH/FIXED OBJECT
18000924,10:07,10:07,University of Iowa,2018-05-16,2018-05-16,"MAPF, LEVEL 2, BAY C",STRIKING UNATTENDED VEHICLE
18000925,15:54,15:54,University of Iowa,2018-05-16,2018-05-16,"HOSPITAL, ED",ASSIST OTHER AGENCY
18000927,08:39,08:39,University of Iowa,2018-05-17,2018-05-17,"PHARMACY BUILDING, LOADING DOCK DOORS",CRIMINAL MISCHIEF 5TH DEGREE
18000928,09:51,09:51,University of Iowa,2018-05-17,2018-05-17,1015 W BENTON ST,DEATH ASSIST OTHER AGENCY
18000929,15:36,15:36,University of Iowa,2018-05-17,2018-05-17,MAPF,STRIKING UNATTENDED VEHICLE
18000930,14:41,14:41,University of Iowa,2018-05-17,2018-05-17,130 HAWKEYE CT,ASSIST OTHER AGENCY
18000931,11:12,11:12,University of Iowa,2018-05-18,2018-05-18,"HOSPITAL, ED",ASSIST OTHER AGENCY
18000933,15:14,15:14,University of Iowa,2018-05-18,2018-05-18,"UCC, 1ST FLOOR, N ENT",PUBLIC INTOX
18000937,20:32,20:32,University of Iowa,2018-05-18,2018-05-18,CRWC,CRIMINAL TRESPASS THEFT 5TH - BY DECEPTION CTW ISSUED AIDING AND ABETTING THEFT 4TH DEGREE
18000938,08:39,08:39,University of Iowa,2018-05-15,2018-05-15,FACULTY ART STUDIOS,CRIMINAL MISCHIEF 5TH DEGREE
18000939,15:09,15:09,University of Iowa,2018-05-19,2018-05-19,IMU,SUSPICIOUS PERSONS/ACTIVITY
18000940,22:31,22:31,University of Iowa,2018-05-19,2018-05-19,HOSPITAL,PUBLIC INTOX
18000941,00:00,15:45,University of Iowa,2018-05-20,2018-05-14,MAPF,PROPERTY DAMAGE MINOR COMPLAINTS
18000942,14:40,14:42,University of Iowa,2018-05-20,2018-05-20,"LIBRARY, 1ST FLOOR",INTOXICATED SUBJECTS
18000943,22:32,22:32,University of Iowa,2018-05-20,2018-05-20,LOT 6,SUSPICIOUS PERSONS/ACTIVITY
18000944,00:00,12:49,University of Iowa,2018-05-21,2018-05-17,"220 HAWKINS DR, FOUNTAIN ENT",HARASSMENT 3RD DEGREE
18000945,10:04,10:04,University of Iowa,2018-05-22,2018-05-22,"UCC, PUBLIC SAFETY",ASSIST OTHER AGENCY
18000946,00:00,10:06,University of Iowa,2018-05-22,2018-05-12,PHILLIPS HALL,SUSPICIOUS PERSONS/ACTIVITY
18000947,08:01,08:01,University of Iowa,2018-05-23,2018-05-23,UCC,CTW ISSUED SUSPICIOUS PERSONS/ACTIVITY
18000948,00:00,10:07,University of Iowa,2018-05-23,2018-05-22,WESTLAWN,ATTEMPTED BURGLARY 3RD DEGREE
18000949,00:00,13:53,University of Iowa,2018-05-23,2017-01-01,724 HAWKEYE DR,SEXUAL ABUSE 3RD DEGREE
18000950,16:17,16:17,University of Iowa,2018-05-23,2018-05-23,700 BLK HAWKINS DR,INFORMATION AND AID
18000951,20:24,20:24,University of Iowa,2018-05-23,2018-05-23,"HOSPITAL, ED",SUSPICIOUS PERSONS/ACTIVITY
18000952,14:40,14:40,University of Iowa,2018-05-24,2018-05-24,"BIOLOGY BUILDING, ELEVATOR 1",CRIMINAL MISCHIEF 5TH DEGREE
18000953,16:06,16:06,University of Iowa,2018-05-24,2018-05-24,"HOSPITAL, ED",ASSIST OTHER AGENCY
18000954,05:01,05:01,University of Iowa,2018-05-25,2018-05-25,LOT 11,ARSON 2ND DEGREE
18000955,19:10,19:10,University of Iowa,2018-05-25,2018-05-24,160 SUNWOOD CT,SUSPICIOUS PERSONS/ACTIVITY
18000956,09:16,06:30,University of Iowa,2018-05-25,2018-05-25,CLINTON/HARRISON,CRIMINAL MISCHIEF 5TH DEGREE THEFT 5TH DEGREE
18000957,13:35,13:36,University of Iowa,2018-05-25,2018-05-25,417 S CLINTON ST,CRIMINAL MISCHIEF 5TH DEGREE ARSON 3RD DEGREE
18000958,00:00,15:18,University of Iowa,2018-05-25,2018-05-23,LOT 49,STRIKING UNATTENDED VEHICLE
18000959,19:37,19:37,University of Iowa,2018-05-26,2018-05-26,HILLCREST HALL,PROPERTY DAMAGE DAMAGED UI PROPERTY
18000961,02:02,02:02,University of Iowa,2018-05-27,2018-05-27,BURLINGTON/GILBERT,OWI/DRUGGED 1ST OFFENSE
18000962,05:56,05:56,University of Iowa,2018-05-27,2018-05-27,"HOSPITAL, MARKET PLACE",THEFT 5TH DEGREE
18000963,14:20,14:20,University of Iowa,2018-05-27,2018-05-27,220 HAWKINS DR,DOMESTIC ASSAULT - SIMPLE
18000964,20:35,20:35,University of Iowa,2018-05-27,2018-05-27,"HOSPITAL, ED",ASSIST OTHER AGENCY
18000965,22:32,22:32,University of Iowa,2018-05-27,2018-05-27,"HOSPITAL, ED",DISORDERLY CONDUCT
18000968,15:25,15:35,University of Iowa,2018-05-29,2018-05-29,MAPF,STRIKING UNATTENDED VEHICLE
18000969,00:00,12:34,University of Iowa,2018-05-30,2018-05-23,202 1/2 BLOOMINGTON ST,FORGERY (CREDIT CARDS) U/$1000
18000972,00:00,13:15,University of Iowa,2018-05-31,2018-05-29,PHILLIPS HALL,THEFT 5TH DEGREE
18000973,03:58,03:59,University of Iowa,2018-06-01,2018-06-01,BLOOMINGTON/CLINTON,ROBBERY 1ST DEGREE 3RD PARTY REPORT ASSIST OTHER AGENCY
18000974,04:06,04:06,University of Iowa,2018-06-01,2018-06-01,323 E BURLINGTON ST,INTOXICATED SUBJECTS
18000975,15:13,15:13,University of Iowa,2018-06-01,2018-06-01,HAWKEYE COMMUTER LOT,THEFT 3RD DEGREE
18000976,18:18,18:18,University of Iowa,2018-06-01,2018-06-01,"MAPF, NW BIKE RACK",THEFT 5TH DEGREE
18000977,18:23,18:23,University of Iowa,2018-06-01,2018-06-01,HAWKEYE COMMUTER LOT,CRIMINAL MISCHIEF 4TH DEGREE THEFT 5TH DEGREE
18000978,15:56,15:56,University of Iowa,2018-06-03,2018-06-03,RONALD MCDONALD HOUSE,ASSIST OTHER AGENCY CTW ISSUED SUSPICIOUS PERSONS/ACTIVITY
18000980,10:00,10:00,University of Iowa,2018-05-28,2018-05-28,2340-2450 OLD HOSPITAL RD,TOWS
18000981,00:00,13:14,University of Iowa,2018-05-30,2018-05-25,"2350 CROSSPARK RD, PARKING LOT",THEFT 4TH DEGREE
18000982,15:13,15:13,University of Iowa,2018-06-01,2018-06-01,DILLARD'S,FORGERY (CREDIT CARDS) U/$1000
18000983,00:00,12:46,University of Iowa,2018-06-04,2018-06-01,"2350 CROSSPARK PD, PARKING LOT",THEFT 4TH DEGREE
