case_number,date_reported,time_reported,date_occurred,time_occurred,incident,location,university
2018-00038324,2018-10-27,00:32,2018-10-27,00:30,"Possession Marijuana, Hashish, etc.",S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038325,2018-10-27,01:22,2018-10-27,01:22,Theft Non-Motor Vehicle,ASHLAND Columbia MO 65201,University of Missouri-Columbia
2018-00038326,2018-10-27,02:20,2018-10-27,02:20,Liquor Laws,ROLLINS Columbia MO 65201,University of Missouri-Columbia
2018-00038326,2018-10-27,02:20,2018-10-27,02:20,Not Counted For UCR,ROLLINS Columbia MO 65201,University of Missouri-Columbia
2018-00038327,2018-10-27,02:39,2018-10-27,02:39,Liquor Laws,400  KENTUCKY Columbia MO 65201,University of Missouri-Columbia
2018-00038328,2018-10-27,09:17,2018-10-26,22:00,Burglary Breaking and Entering,15550 S BOB VEACH Columbia MO 65010,University of Missouri-Columbia
2018-00038328,2018-10-27,09:17,2018-10-26,22:00,Burglary Breaking and Entering,15550 S BOB VEACH Columbia MO 65010,University of Missouri-Columbia
2018-00038328,2018-10-27,09:17,2018-10-26,22:00,Burglary Breaking and Entering,15550 S BOB VEACH Columbia MO 65010,University of Missouri-Columbia
2018-00038328,2018-10-27,09:17,2018-10-26,22:00,Theft Non-Motor Vehicle,15550 S BOB VEACH Columbia MO 65010,University of Missouri-Columbia
2018-00038328,2018-10-27,09:17,2018-10-26,22:00,Theft Non-Motor Vehicle,15550 S BOB VEACH Columbia MO 65010,University of Missouri-Columbia
2018-00038328,2018-10-27,09:17,2018-10-26,22:00,Theft Non-Motor Vehicle,15550 S BOB VEACH Columbia MO 65010,University of Missouri-Columbia
2018-00038328,2018-10-27,09:17,2018-10-26,22:00,Theft Non-Motor Vehicle,15550 S BOB VEACH Columbia MO 65010,University of Missouri-Columbia
2018-00038328,2018-10-27,09:17,2018-10-26,22:00,Theft Non-Motor Vehicle,15550 S BOB VEACH Columbia MO 65010,University of Missouri-Columbia
2018-00038328,2018-10-27,09:17,2018-10-26,22:00,Theft Non-Motor Vehicle,15550 S BOB VEACH Columbia MO 65010,University of Missouri-Columbia
2018-00038328,2018-10-27,09:17,2018-10-26,22:00,Vandalism,15550 S BOB VEACH Columbia MO 65010,University of Missouri-Columbia
2018-00038328,2018-10-27,09:17,2018-10-26,22:00,Vandalism,15550 S BOB VEACH Columbia MO 65010,University of Missouri-Columbia
2018-00038328,2018-10-27,09:17,2018-10-26,22:00,Vandalism,15550 S BOB VEACH Columbia MO 65010,University of Missouri-Columbia
2018-00038330,2018-10-27,15:30,2018-10-27,15:30,All Other Offenses (Except Traffic),1100 S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038330,2018-10-27,15:30,2018-10-27,15:30,Liquor Laws,1100 S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038331,2018-10-27,15:26,2018-10-27,15:26,Liquor Laws,1306  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2018-00038332,2018-10-27,15:39,2018-10-27,15:39,Liquor Laws,ROLLINS ST / TIGER AVE Columbia MO,University of Missouri-Columbia
2018-00038333,2018-10-27,15:58,2018-10-27,16:00,Liquor Laws,500  TURNER Columbia MO 65201,University of Missouri-Columbia
2018-00038334,2018-10-27,16:49,2018-10-27,16:50,Liquor Laws,RICHMOND Columbia MO 65201,University of Missouri-Columbia
2018-00038335,2018-10-27,22:01,2018-10-27,22:01,Not Counted For UCR,1  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2018-00038336,2018-10-27,23:55,2018-10-27,23:55,Liquor Laws,S 10TH Columbia MO 65201,University of Missouri-Columbia
2018-00038336,2018-10-27,23:55,2018-10-27,23:55,All Other Offenses (Except Traffic),S 10TH Columbia MO 65201,University of Missouri-Columbia
2018-00038336,2018-10-27,23:55,2018-10-27,23:55,Liquor Laws,S 10TH Columbia MO 65201,University of Missouri-Columbia
2018-00038337,2018-10-28,16:21,2018-10-27,17:00,All Other Offenses (Except Traffic),901  VIRGINIA Columbia MO 65201,University of Missouri-Columbia
2018-00038337,2018-10-28,16:21,2018-10-27,17:00,All Other Offenses (Except Traffic),901  VIRGINIA Columbia MO 65201,University of Missouri-Columbia
2018-00038338,2018-10-28,18:01,2018-10-28,18:01,Vandalism,1  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2018-00038338,2018-10-28,18:01,2018-10-28,18:01,Vandalism,1  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2018-00038339,2018-10-28,18:01,2018-09-27,00:00,Simple Assault,1000 VIRGINIA AVE Columbia MO,University of Missouri-Columbia
2018-00038339,2018-10-28,18:01,2018-09-27,00:00,Simple Assault,1000 VIRGINIA AVE Columbia MO,University of Missouri-Columbia
2018-00038340,2018-10-29,00:13,2018-10-29,00:13,Driving Under The Influence,S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038340,2018-10-29,00:13,2018-10-29,00:13,Not Counted For UCR,S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038341,2018-10-29,07:13,2018-10-27,19:30,Theft Non-Motor Vehicle,601 S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038341,2018-10-29,07:13,2018-10-27,19:30,Theft Non-Motor Vehicle,601 S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038343,2018-10-29,09:15,2018-10-29,09:15,All Other Offenses (Except Traffic),901  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2018-00038349,2018-10-29,16:27,2018-10-29,13:12,Theft Non-Motor Vehicle,1000  ELM Columbia MO 65201,University of Missouri-Columbia
2018-00038349,2018-10-29,16:27,2018-10-29,13:12,Theft Non-Motor Vehicle,1000  ELM Columbia MO 65201,University of Missouri-Columbia
2018-00038351,2018-10-29,18:35,2018-10-29,17:15,All Other Offenses (Except Traffic),S COLLEGE Columbia MO 65201,University of Missouri-Columbia
2018-00038351,2018-10-29,18:35,2018-10-29,17:15,All Other Offenses (Except Traffic),S COLLEGE Columbia MO 65201,University of Missouri-Columbia
2018-00038353,2018-10-30,00:27,2018-10-30,00:25,Aggravated Assault,1  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2018-00038354,2018-10-30,01:13,2018-10-30,01:13,All Other Offenses (Except Traffic),400  KENTUCKY Columbia MO 65201,University of Missouri-Columbia
2018-00038354,2018-10-30,01:13,2018-10-30,01:13,Liquor Laws,400  KENTUCKY Columbia MO 65201,University of Missouri-Columbia
2018-00038355,2018-10-30,01:43,2018-10-30,01:00,Theft Non-Motor Vehicle,1  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2018-00038355,2018-10-30,01:43,2018-10-30,01:00,Theft Non-Motor Vehicle,1  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2018-00038356,2018-10-30,03:12,2018-10-30,03:00,All Other Offenses (Except Traffic),3  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2018-00038357,2018-10-30,10:09,2018-10-30,10:09,Not Counted For UCR,S COLLEGE Columbia MO 65201,University of Missouri-Columbia
2018-00038359,2018-10-30,16:00,2018-10-29,20:00,Vandalism,904 S COLLEGE Columbia MO 65201,University of Missouri-Columbia
2018-00038359,2018-10-30,16:00,2018-10-29,20:00,Vandalism,904 S COLLEGE Columbia MO 65201,University of Missouri-Columbia
2018-00038360,2018-10-30,08:25,2018-10-30,16:50,"Possession Marijuana, Hashish, etc.",901  VIRGINIA Columbia MO 65201,University of Missouri-Columbia
2018-00038361,2018-10-30,21:21,2018-10-30,21:21,All Other Offenses (Except Traffic),1000  ELM Columbia MO 65201,University of Missouri-Columbia
2018-00038362,2018-10-31,01:58,2018-10-31,01:58,All Other Offenses (Except Traffic),402  KENTUCKY Columbia MO 65201,University of Missouri-Columbia
2018-00038362,2018-10-31,01:58,2018-10-31,01:58,Liquor Laws,402  KENTUCKY Columbia MO 65201,University of Missouri-Columbia
2018-00038363,2018-10-31,02:15,2018-10-31,02:15,All Other Offenses (Except Traffic),1004  MARYLAND Columbia MO 65201,University of Missouri-Columbia
2018-00038364,2018-10-31,09:16,2018-10-31,00:45,Theft Non-Motor Vehicle,400  KENTUCKY Columbia MO 65201,University of Missouri-Columbia
2018-00038364,2018-10-31,09:16,2018-10-31,00:45,Theft Non-Motor Vehicle,400  KENTUCKY Columbia MO 65201,University of Missouri-Columbia
2018-00038368,2018-10-31,14:39,2018-10-24,22:00,Theft Non-Motor Vehicle,851 CHAMPIONS DR Columbia MO,University of Missouri-Columbia
2018-00038368,2018-10-31,14:39,2018-10-24,22:00,Theft Non-Motor Vehicle,851 CHAMPIONS DR Columbia MO,University of Missouri-Columbia
2018-00038370,2018-10-31,16:17,2018-10-27,18:45,Theft Non-Motor Vehicle,801  CONLEY Columbia MO 65201,University of Missouri-Columbia
2018-00038370,2018-10-31,16:17,2018-10-27,18:45,Theft Non-Motor Vehicle,801  CONLEY Columbia MO 65201,University of Missouri-Columbia
2018-00038374,2018-11-01,00:41,2018-11-01,00:41,Driving Under The Influence,UNIVERSITY Columbia MO 65201,University of Missouri-Columbia
2018-00038374,2018-11-01,00:41,2018-11-01,00:41,Not Counted For UCR,UNIVERSITY Columbia MO 65201,University of Missouri-Columbia
2018-00038375,2018-11-01,01:51,2018-11-01,01:51,All Other Offenses (Except Traffic),CURTIS Columbia MO 65201,University of Missouri-Columbia
2018-00038375,2018-11-01,01:51,2018-11-01,01:51,Liquor Laws,CURTIS Columbia MO 65201,University of Missouri-Columbia
2018-00038375,2018-11-01,01:51,2018-11-01,01:51,Not Counted For UCR,CURTIS Columbia MO 65201,University of Missouri-Columbia
2018-00038375,2018-11-01,01:51,2018-11-01,01:51,Not Counted For UCR,CURTIS Columbia MO 65201,University of Missouri-Columbia
2018-00038376,2018-11-01,08:43,2018-11-01,08:43,All Other Offenses (Except Traffic),1000 VIRGINIA AVE Columbia MO,University of Missouri-Columbia
2018-00038378,2018-11-01,13:05,2018-11-01,00:30,Forcible Rape,904  VIRGINIA Columbia MO 65201,University of Missouri-Columbia
2018-00038379,2018-11-01,14:42,2018-10-30,16:30,Theft Non-Motor Vehicle,1007  MARYLAND Columbia MO 65201,University of Missouri-Columbia
2018-00038379,2018-11-01,14:42,2018-10-30,16:30,Theft Non-Motor Vehicle,1007  MARYLAND Columbia MO 65201,University of Missouri-Columbia
2018-00038381,2018-11-01,17:10,2018-11-01,17:10,All Other Offenses (Except Traffic),1100  CARRIE FRANCKE Columbia MO 65201,University of Missouri-Columbia
2018-00038381,2018-11-01,17:10,2018-11-01,17:10,Theft Non-Motor Vehicle,1100  CARRIE FRANCKE Columbia MO 65201,University of Missouri-Columbia
2018-00038382,2018-11-01,19:23,2018-11-01,19:23,Theft Non-Motor Vehicle,315  BUSINESS 70 Columbia MO 65203,University of Missouri-Columbia
2018-00038382,2018-11-01,19:23,2018-11-01,19:23,Theft Non-Motor Vehicle,315  BUSINESS 70 Columbia MO 65203,University of Missouri-Columbia
2018-00038383,2018-11-02,01:38,2018-11-02,01:38,Driving Under The Influence,S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038383,2018-11-02,01:38,2018-11-02,01:38,Not Counted For UCR,S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038383,2018-11-02,01:38,2018-11-02,01:38,Not Counted For UCR,S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038383,2018-11-02,01:38,2018-11-02,01:38,"Possession Marijuana, Hashish, etc.",S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038384,2018-11-02,10:35,2018-11-02,10:15,Theft Non-Motor Vehicle,902 S COLLEGE Columbia MO 65201,University of Missouri-Columbia
2018-00038384,2018-11-02,10:35,2018-11-02,10:15,Theft Non-Motor Vehicle,902 S COLLEGE Columbia MO 65201,University of Missouri-Columbia
2018-00038386,2018-11-02,15:11,2018-11-02,15:11,Not Counted For UCR,1  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2018-00038387,2018-11-02,20:10,2018-11-02,18:00,Aggravated Assault,400  KENTUCKY Columbia MO 65201,University of Missouri-Columbia
2018-00038387,2018-11-02,20:10,2018-11-02,18:00,"Possession Marijuana, Hashish, etc.",400  KENTUCKY Columbia MO 65201,University of Missouri-Columbia
2018-00038389,2018-11-03,15:54,2018-11-03,13:30,Vandalism,1  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2018-00038390,2018-11-03,21:35,2018-11-03,21:35,All Other Offenses (Except Traffic),S 7TH Columbia MO 65201,University of Missouri-Columbia
2018-00038390,2018-11-03,21:35,2018-11-03,21:35,"Possession Marijuana, Hashish, etc.",S 7TH Columbia MO 65201,University of Missouri-Columbia
2018-00038391,2018-11-04,00:10,2018-11-04,00:10,Driving Under The Influence,E STADIUM Columbia MO 65201,University of Missouri-Columbia
2018-00038391,2018-11-04,00:10,2018-11-04,00:10,Not Counted For UCR,E STADIUM Columbia MO 65201,University of Missouri-Columbia
2018-00038391,2018-11-04,00:10,2018-11-04,00:10,Not Counted For UCR,E STADIUM Columbia MO 65201,University of Missouri-Columbia
2018-00038393,2018-11-04,14:36,2018-11-04,14:36,Not Counted For UCR,S 9TH Columbia MO 65201,University of Missouri-Columbia
2018-00038393,2018-11-04,14:36,2018-11-04,14:36,Not Counted For UCR,S 9TH Columbia MO 65201,University of Missouri-Columbia
2018-00038395,2018-11-04,21:55,2018-11-04,21:55,"Possession Marijuana, Hashish, etc.",S 9TH Columbia MO 65201,University of Missouri-Columbia
2018-00038397,2018-11-04,23:59,2018-11-04,23:59,Liquor Laws,800  VIRGINIA Columbia MO 65201,University of Missouri-Columbia
2018-00038401,2018-11-05,15:56,2018-11-05,15:56,Simple Assault,1  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2018-00038403,2018-11-06,01:40,2018-11-06,01:40,Driving Under The Influence,504 S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038403,2018-11-06,01:40,2018-11-06,01:40,Not Counted For UCR,504 S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038403,2018-11-06,01:40,2018-11-06,01:40,"Poss/Non-Narcotic/Barbituates, etc.",504 S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038403,2018-11-06,01:40,2018-11-06,01:40,"Possession Marijuana, Hashish, etc.",504 S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038405,2018-11-01,07:00,2018-10-31,17:00,Theft Non-Motor Vehicle,901  VIRGINIA Columbia MO 65201,University of Missouri-Columbia
2018-00038405,2018-11-01,07:00,2018-10-31,17:00,Theft Non-Motor Vehicle,901  VIRGINIA Columbia MO 65201,University of Missouri-Columbia
2018-00038406,2018-11-06,14:21,2018-11-06,14:21,"Possession Marijuana, Hashish, etc.",901  VIRGINIA Columbia MO 65201,University of Missouri-Columbia
2018-00038406,2018-11-06,14:21,2018-11-06,14:21,"Possession Marijuana, Hashish, etc.",901  VIRGINIA Columbia MO 65201,University of Missouri-Columbia
2018-00038407,2018-11-06,17:25,2018-10-28,15:00,Theft Non-Motor Vehicle,901  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2018-00038407,2018-11-06,17:25,2018-10-28,15:00,Theft Non-Motor Vehicle,901  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2018-00038408,2018-11-06,22:08,2018-11-06,22:08,"Possession Marijuana, Hashish, etc.",1024  ASHLAND Columbia MO 0,University of Missouri-Columbia
2018-00038408,2018-11-06,22:08,2018-11-06,22:08,"Possession Marijuana, Hashish, etc.",1024  ASHLAND Columbia MO 0,University of Missouri-Columbia
2018-00038411,2018-11-07,14:53,2018-11-05,12:00,Theft Non-Motor Vehicle,900 E CAMPUS Columbia MO 65201,University of Missouri-Columbia
2018-00038411,2018-11-07,14:53,2018-11-05,12:00,Theft Non-Motor Vehicle,900 E CAMPUS Columbia MO 65201,University of Missouri-Columbia
2018-00038412,2018-11-07,16:16,2018-11-07,12:00,Theft Non-Motor Vehicle,805  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2018-00038412,2018-11-07,16:16,2018-11-07,12:00,Theft Non-Motor Vehicle,805  ROLLINS Columbia MO 65201,University of Missouri-Columbia
2018-00038413,2018-11-07,16:49,2018-11-07,16:34,Simple Assault,3  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2018-00038413,2018-11-07,16:49,2018-11-07,16:34,Simple Assault,3  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2018-00038415,2018-11-03,01:15,2018-11-03,01:15,Liquor Laws,404  KENTUCKY Columbia MO 65201,University of Missouri-Columbia
2018-00038415,2018-11-03,01:15,2018-11-03,01:15,Liquor Laws,404  KENTUCKY Columbia MO 65201,University of Missouri-Columbia
2018-00038416,2018-11-08,03:05,2018-11-08,03:05,Driving Under The Influence,OLD HIGHWAY 63/CHINABERRY Columbia MO,University of Missouri-Columbia
2018-00038416,2018-11-08,03:05,2018-11-08,03:05,Not Counted For UCR,OLD HIGHWAY 63/CHINABERRY Columbia MO,University of Missouri-Columbia
2018-00038420,2018-11-09,02:27,2018-11-09,02:27,Liquor Laws,400  KENTUCKY Columbia MO 65201,University of Missouri-Columbia
2018-00038422,2018-11-09,22:26,2018-11-09,22:26,Not Counted For UCR,3  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2018-00038422,2018-11-09,22:26,2018-11-09,22:26,Not Counted For UCR,3  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2018-00038423,2018-11-10,00:36,2018-11-10,00:36,All Other Offenses (Except Traffic),S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038423,2018-11-10,00:36,2018-11-10,00:36,Driving Under The Influence,S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038423,2018-11-10,00:36,2018-11-10,00:36,Not Counted For UCR,S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038423,2018-11-10,00:36,2018-11-10,00:36,Not Counted For UCR,S PROVIDENCE Columbia MO 65203,University of Missouri-Columbia
2018-00038424,2018-11-10,01:37,2018-11-10,01:37,Driving Under The Influence,S COLLEGE Columbia MO 65201,University of Missouri-Columbia
2018-00038424,2018-11-10,01:37,2018-11-10,01:37,Not Counted For UCR,S COLLEGE Columbia MO 65201,University of Missouri-Columbia
2018-00038425,2018-11-10,01:56,2018-11-10,01:56,Liquor Laws,HITT Columbia MO 65201,University of Missouri-Columbia
2018-00038426,2018-11-10,08:40,2018-11-10,08:45,Not Counted For UCR,TIGER/ CONLEY Columbia MO,University of Missouri-Columbia
2018-00038426,2018-11-10,08:40,2018-11-10,08:45,Not Counted For UCR,TIGER/ CONLEY Columbia MO,University of Missouri-Columbia
2018-00038427,2018-11-10,12:37,2018-11-10,02:00,Theft Non-Motor Vehicle,GATEWAY HALL Columbia MO,University of Missouri-Columbia
2018-00038427,2018-11-10,12:37,2018-11-10,02:00,Theft Non-Motor Vehicle,GATEWAY HALL Columbia MO,University of Missouri-Columbia
2018-00038429,2018-11-10,18:54,2018-11-10,18:54,All Other Offenses (Except Traffic),1  HOSPITAL Columbia MO 65201,University of Missouri-Columbia
2018-00038431,2018-11-11,01:13,2018-11-11,01:13,Driving Under The Influence,UNIVERSITY Columbia MO 65201,University of Missouri-Columbia
2018-00038431,2018-11-11,01:13,2018-11-11,01:13,Not Counted For UCR,UNIVERSITY Columbia MO 65201,University of Missouri-Columbia
2018-00038432,2018-11-11,02:31,2018-11-11,02:31,Driving Under The Influence,E STADIUM Columbia MO 65201,University of Missouri-Columbia
2018-00038432,2018-11-11,02:31,2018-11-11,02:31,Forgery and Counterfeiting,E STADIUM Columbia MO 65201,University of Missouri-Columbia
2018-00038432,2018-11-11,02:31,2018-11-11,02:31,Not Counted For UCR,E STADIUM Columbia MO 65201,University of Missouri-Columbia
2018-00038433,2018-11-11,10:09,2018-11-10,15:45,Vandalism,1000  ELM Columbia MO 65201,University of Missouri-Columbia
2018-00038433,2018-11-11,10:09,2018-11-10,15:45,Vandalism,1000  ELM Columbia MO 65201,University of Missouri-Columbia
2018-00038434,2018-11-11,13:30,2018-11-11,13:31,"Possession Marijuana, Hashish, etc.",901  VIRGINIA Columbia MO 65201,University of Missouri-Columbia
