Master ID	Date/Time Reported	Day of Week	Date/Time Occurred	MPD Case #	Nature of Calls	Address/Location	Comments	Disposition	Clery Geography	Clery Offense	Clery Count	Clery	Not on Campus	Name Log	Number Cited	Misc Information	Added to Clery Wall Map	Greek Row	Alcohol/Drug Transport	Residence Life	IR # from DOS	DOS ID	Clery Case #	Referral Count	AC ID	Confirmed with MPD	Double Checked/Complete	Question for MPD	Clery Reportable/Not in Advocate
1285	11/07/19 @1938	Wednesday	same	19-M10418	Found Property	604 Rayburn St	Found wallet	CLO				NO										0			0				
1286	11/07/19 @2010	Wednesday	11/07/19 @1945	19-M10420	Weapons Offense	Blake Ave and Taylor Ave	"Road rage incident, RP said the unidentified driver of a blue car pulled up next to him and appeared to brandish a black handgun UTL"	ACT				NEED MORE										0			0				
1287	11/08/19 @0007	Thursday	same	19-M10425	Citizen Assist	1001 Paradise Creek St	Dead battery	CLO				NO										0			0				
1288	11/08/19 @1154	Thursday	same	19-M10437	Malicious Mischief	UI Campus	Damaged door	ACT				NO										0			0				
1289	11/10/19 @0237	Saturday	same	19-M10490	Sickness	Blake Ave & Tyalor Ave	"Elisio Perez, 18 YOM, transported to GMC for alcohol"	CLO				NEED MORE										0			0				
1290	11/10/19 @0352	Saturday	same	19-M10492	Unconsciousness	Railroad St & College Ave	"Bryan Wait, 29 YOM, transported to GMC for alcohol"	CLO				NEED MORE										0			0				
1291	11/10/19 @1125	Saturday	same	19-M10495	Other Calls	Moscow	Not on campus or related	CLO				NO										0			0				
1292	11/11/19 @1037	Sunday	same	19-M10514	Alarm; Elevator	1080 W 6th St;	Accidental activation	CLO				NO										0			0				
1293	11/11/19 @1040	Sunday	same	19-M10515	Missing Person	Moscow	Person was located	CLO				NO										0			0				
1294	11/11/19 @1334	Monday	same	19-M10520	Welfare Check	850 Rayburn St	Sprained ankle and friend gave ride to GMC	CLO				NO										0			0				
1295	11/11/19 @1543	Monday	same	19-M10523	Accident; Non-Injury	Perimeter Dr & W Pullman R	Non-reportable crash	CLO				NO										0			0				
1296	11/11/19 @2104	Monday	same	19-M10532	Warrant Arrest	Sweet Ave & S Main St	"Arrested Angela Blue-Starling, 38 YOF, on felony warrant"	ACT				NEED MORE										0			0				
1297	11/11/19 @2117	Monday	same	19-M10533	Theft; Other	1001 Paradise Creek St	Stolen bicycle	ACT				NEED MORE										0			0				
1298	11/12/19 @0805	Tuesday	same	19-M10540	Alarm; Elevator	607 Urquhart St	Accidental activation	ACT				NO										0			0				
1299	11/12/19 @0805	Tuesday	same	19-M10540	Alarm; Elevator	607 Urquhart St	Accidental activation	CLO				NO										0			0				
1300	11/12/19 @1052	Tuesday	same	19-M10546	Alarm; Elevator	1080 W 6th St; Wallace	Accidental activation	CLO				NO										0			0				
1301	11/12/19 @1222	Tuesday	same	19-M10551	Alarm; Elevator	1080 W 6th St	Accidental activation	CLO				NO										0			0				
1302	11/12/19 @1237	Tuesday	same	19-M10553	Found Property	690 Ash St	Found wallet	CLO				NO										0			0				
1303	11/12/19 @1311	Tuesday	same	19-M10554	Drugs	850 Rayburn St;	"Flyers selling magic mushrooms, email is out of Switzerland"	ACT				NEED MORE										0			0				
1304	11/13/19 @1833	Wednesday	same	19-M10601	Other Calls	Moscow	Hoemless person	CLO				NO										0			0				
1305	11/13/19 @2120	Wednesday	same	19-M10604	Theft; Other	S Line St & Paradise Creek	Stolen bicycle	ACT				NEED MORE										0			0				
1306	11/14/19 @1400	Thursday	same	19-M10624	Drugs	1001 Paradise Creek St	"Odor of marijuana, unfounded"	CLO				NEED MORE										0			0				
1307	11/15/19 @0040	Friday	same	19-M10642	Suicidal Person	901 Paradise Creek St	Person transported to Crisis Center	CLO				NO										0			0				
1308	11/15/19 @1210	Friday	same	19-M10655	Welfare Check	407 College Ave	Person was fine	CLO				NO										0			0				
1309	11/15/19 @1647	Friday	same	19-M10669	Theft; Other	901 Paradise Creek St	Stolen cash from the lounge area	ACT				NEED MORE										0			0				
1310	11/15/19 @1952	Friday	same	19-M10673	Traffic Offense	Perimeter Dr and W Pullman R	UTL road rage	UTL				NO										0			0				
1311	11/15/19 @2257	Friday	same	19-M10677	Suspicious	319 Sweet Ave	Mail box wasn't closed properly	CLO				NO										0			0				
1312	11/16/19 @0118	Saturday	same	19-M10680	Welfare Check	720 Idaho Ave; Delta Tau Delta	"Intoxicated BSU student at DTD, taken to GMC"	CLO				NEED MORE										0			0				
1313	11/16/19 @0343	Saturday	same	19-M10682	Suspicious	350 Taylor Ave	"Someone stumbled into wrong apartment, and left without incident,  no citations, UTL"	CLO				NO										0			0				
1314	11/16/19 @1017	Saturday	same	19-M10687	Drugs	850 Rayburn St; UI Library	"Flyers selling magic mushrooms, email is out of Switzerland"	CLO				NEED MORE										0			0				
1315	11/16/19 @1151	Saturday	same	19-M10691	Animal; Stray	1000 Stadium Dr	Found a dog	CLO				NO										0			0				
1316	11/16/19 @1933	Saturday	same	19-M10702	Found Property	1000 Stadium Dr	Found a driver's licese	CLO				NO										0			0				
1317	11/16/19 @2156	Saturday	same	19-M10705	Alarm; Elevator	901 Paradise Creek St	Accidental activation	CLO				NO										0			0				
1318	11/16/19 @2308	Saturday	same	19-M10708	Intoxication	S Line St & Paradise Creek	"Charles Mower, 18 YOM, cited for alcohol and arrested for resisting officers"	ACT				YES										0			0				
1319	11/17/19 @0226	Sunday	same	19-M10715	Suspicious	1080 W 6th St; Wallace	Nerf gun	CLO				NO										0			0				
1320	11/17/19 @1550	Sunday	same	19-M10728	Suicidal Person	Moscow	Subject was transported to GMC	CLO				NO										0			0				
1321	11/17/19 @1707	Sunday	same	19-M10731	Theft; Other	Moscow	Not on campus or related	ACT				NO										0			0				
1322	11/18/19 @1042	Monday	same	19-M10749	Alarm; Fire	901 Paradise Creek St	Burned food set off alarm	CLO				NO										0			0				
1323	11/18/19 @1217	Monday	same	19-M10754	Suspicious	W Palouse River Dr	Moving out of  residence	CLO				NO										0			0				
1324	11/18/19 @1740	Monday	same	19-M10762	Accident; Hit Run	1000 Stadium Dr	"Hit and run, no suspects"	ACT				NO										0			0				
1325	11/19/19 @0033	Tuesday	same	19-M10767	Suspicious	850 Rayburn St; UI Library	"Suspicious blue van driving slow, UTL"	UTL				NEED MORE										0			0				
1326	11/20/19 @1617	Wednesday	same	19-M10798	Threatening	1001 Paradise Creek St	"Unfounded, no one was threatened, disagreement about logging out of a common computer in LLC"	CLO														0			0				
1327	11/20/19 @1816	Wednesday	same	19-M10804	Accident; Injury	710 Deakin Ave	State accident report	ACT														0			0				
1328	11/20/19 @2124	Wednesday	same	19-M10806	Lost Property	Moscow	Lost phone	CLO														0			0				
1329	11/20/19 @2342	Wednesday	same	19-M10808	Alarm; Elevator	901 Paradise Creek St	Accidental activation	CLO														0			0				
1330	11/21/19 @0901	Thursday	same	19-M10814	Accident; Non-Injury	709 Deakin Ave	Information exchange	ACT														0			0				
1331	11/21/19 @1343	Thursday	same	19-M10829	Suspicious	"Sweet Aave, :ot 60"	Person accidentally left car door open	CLO														0			0				
1332	11/21/19 @1517	Thursday	same	19-M10834	Animal; Problem	875 Campus Dr	Dog taken to HSOP	CLO														0			0				
1333	11/21/19 @1517	Thursday	same	19-M10835	Other Calls	Moscow	Not on campus or realted	ACT														0			0				
1334	11/21/19 @1707	Thursday	same	19-M10837	Accident; Non-Injury	W 3rd St	State accident report	ACT														0			0				
1335	11/21/19 @1914	Thursday	same	19-M10842	Alarm; Elevator	921 Campus Dr	Accidental activation	CLO														0			0				
1336	11/21/19 @1914	Thursday	same	19-M10840	Animal; Stray	871 Perimeter Dr	Dog taken to owner	CLO														0			0				
1337	11/21/19 @2247	Thursday	same	19-M10846	Found Property	851 Campus Dr	Found laptop computer	CLO														0			0				
1338	11/22/19 @1045	Friday	same	19-M10857	Agency Assist	918 Blake Ave	Fire department needed help warning K Sig about fire hazards	CLO														0			0				
1339	11/22/19 @1526	Friday	same	19-M10875	Alarm; Elevator	901 Campus Dr	Accidental activation	CLO														0			0				
1340	11/22/19 @1905	Friday	same	19-M10886	Traffic Offense	Perimeter Dr & W Pullman Rd	UTL poor driver	UTL														0			0				
1341	11/23/19 @0352	Saturday	same	19-M10892	Alarm; Fire	805 Elm St	False alarm	CLO														0			0				
1342	11/23/19 @0834	Saturday	same	19-M10894	Theft; Other	Moscow	"Attempted phising scam, no money lost"	CLO														0			0				
1343	11/23/19 @1114	Saturday	same	19-M10895	Disabled Vehicle	Perimeter Dr & W Pullman Rd	Vehilce was towed away	CLO														0			0				
1344	11/23/19 @2230	Saturday	same	19-M10910	Animal; Bites	"405 College Ave; F, Moscow"	"Drunk guy stuck his face in the muzzle of a pit bull, it growled at him but he didn't move and was superfically bit on the cheek"	ACT														0			0				
1345	11/24/19 @1418	Sunday	same	19-M10923	Harassment	1200 W. Palouse River Drive; U	Person yelled at another person for having a dog in the arboretum	CLO														0			0				
1346	11/24/19 @1551	Sunday	same	19-M10925	Extra Patrol	1000 Stadium Dr; Kibbie	"Extra patrol, everything fine"	CLO														0			0				
1347	11/25/19 @1111	Monday	same	19-M10935	Suspicious	918 Blake Ave; Kappa Sigma	Email from an ex K Sig outlining their behavior last year	ACT														0			0				
1348	11/25/19 @1226	Monday	same	19-M10936	Alarm; Fire	620 Idaho Ave; Pi Kappa Tau	False alarm	CLO														0			0				
1349	11/25/19 @1621	Monday	same	19-M10943	Welfare Check	"Moscow, ID"	Not on campus or realted	CLO														0			0				
1350	11/26/19 @2247	Tuesday	same	19-M10972	Citizen Assist	"Moscow, ID"	Not on campus or realted	CLO														0			0				
1351	11/27/19 @0404	Wednesday	same	19-M10974	Alarm; Burglary	920 Deakin Ave; SAE	False alarm	CLO														0			0				
1352	11/27/19 @1018	Wednesday	same	19-M10982	Alarm; Burglary	920 Deakin Ave; SAE	False alarm	CLO														0			0				
1353	11/27/19 @1624	Wednesday	same	19-M10993	Wanted Person	Moscow	Not on campus or realted	CLO														0			0				
1354	11/27/19 @2231	Wednesday	same	19-M11000	Alarm; Burglary	2231 W Pullman Rd	Not on campus or realted	EE														0			0				
1355	11/28/19 @1017	Thursday	same	19-M11007	Traffic Hazard	Sweet Ave and S Main	Problem solved	CLO														0			0				
1356	11/30/19 @1756	Saturday	same	19-M11063	Alarm; Elevator	1080 W 6th St	"No one trapped, buttom malfunction"	CLO														0			0				
1357	11/30/19 @2142	Saturday	same	19-M11067	Other Calls	Moscow	Not on campus or realted	CLO														0			0				
1358	12/02/19 @0747	Monday	same	19-M11101	Missing Person	Moscow	Not on campus or realted	ACT														0			0				
1359	12/02/19 @1313	Monday	same	19-M11112	Alarm; Burglary	1026 Nez Perce Dr	Cleaning person set off alarm C4	CLO														0			0				
1360	12/02/19 @1707	Monday	same	19-M11123	Drugs	Moscow	Not on campus or realted	CLO														0			0				
1361	12/02/19 @2210	Monday	same	19-M11130	Drugs	1080 W 6th St	UTL odor of marijuana	CLO														0			0				
1362	12/03/19 @1627	Tuesday	same	19-M11163	Alarm; Elevator	901 Paradise Creek St	Accidental activation	CLO														0			0				
1363	12/03/19 @1701	Tuesday	same	19-M11165	Accident; Hit Run	W Pullman Rd & Baker St	Not on campus or realted	ACT														0			0				
1364	12/03/19 @2020	Tuesday	same	19-M11171	Abandoned Vehicle	Perimeter Dr & Old Pullman	Vehicle was moved	CLO														0			0				
1365	12/04/19 @0816	Wednesday	same	19-M11178	Traffic Offense	Sweet Ave & S Main St	"Road rage that occurred on Main, both parties warned"	ACT														0			0				
1366	12/04/19 @1143	Wednesday	same	19-M11183	Communications	1080 W 6th St	Accidental activation	CLO														0			0				
1367	12/04/19 @1251	Wednesday	same	19-M11198	Citizen Assist	504 S Home St	Install car seats	CLO														0			0				
1368	12/04/19 @1415	Wednesday	same	19-M11197	Suspicious	Blake Ave & Taylor Ave	"Mitchell Leitzke acting strange, no criminal violation"	CLO														0			0				
1369	12/04/19 @2059	Wednesday	same	19-M11212	Alarm; Elevator	1080 W 6th St	Accidental activation	CLO														0			0				
1370	12/04/19 @2323	Wednesday	same	19-M11214	Drugs	901 Paradise Creek St	"Matthew Franz, 22 YOM, warned for THC oil"	ACT														0			0				
1371	12/05/19 @0852	Thursday	same	19-M11218	Animal Problem	950 Farm Rd	"Report of an injured lamb, possibly attacked by dogs, UTL"	CLO														0			0				
1372	12/05/19 @1050	Thursday	same	19-M11220	Suspicious	Moscow	Not on campus or related	CLO														0			0				
1373	12/05/19 @1218	Thursday	same	19-M11224	Lost Property	975 S Line St	Lost passport	CLO														0			0				
1374	12/05/19 @1300	Thursday	same	19-M11227	Found Property	975 S Line St	Found wallet returned to owner	CLO														0			0				
1375	12/05/19 @2110	Thursday	same	19-M11241	Traffic Offense	Perimeter Dr & W Pullman Rd	UTL on traffic offense	CLO														0			0				
1376	12/05/19 @2116	Thursday	same	19-M11242	Welfare Check	S Line St	"Lost old man, his wife found him"	CLO														0			0				
1377	12/05/19 @2337	Thursday	same	19-M11243	Domestic Dispute	616 Ash St	"Unfounded, large party"	UTL														0			0				
1378	12/06/19 @0309	Friday	same	19-M11246	Alarm; Fire	600 University Ave	"Unknown reason for fire alarm, evacuated"	CLO														0			0				
1379	12/06/19 @1155	Friday	same	19-M11253	Unconsciousness	975 W 6th St	"Epileptic seizure, person transported"	CLO														0			0				
1380	12/06/19 @1253	Friday	same	19-M11255	Lost Property	975 Line St;UI Commons	"Lost, ""Legend of Zelda"" green wallet"	CLO														0			0				
1381	12/06/19 @1532	Friday	same	19-M11261	Communications	1080 W 6th St	Apparently this was an unknown elevator alarm	CLO														0			0				
1382	12/06/19 @2332	Friday	same	19-M11278	Extra Patrol	403 College Ave; C	Owner asked for extra patrol at apts	CLO														0			0				
1383	12/07/19 @0018	Saturday	same	19-M11284	Alcohol Offense	707 Railroad St-2nd Floor of Apt. at 707 Railroad-Private Property	"Cole Branter, 19 YOM, Eric Martinez Guzman, 19 YOM, and Jacob Brewer, 20 YOM, cited for alcohol"	ACT				NO										0			0				
1384	12/07/19 @0238	Saturday	same	19-M11288	Citizen Dispute	620 Idaho Ave; Phi Kappa Tau	"According to bystanders, one guy made fun of another guys fraternity and got punched in the face, the fight was broken up and parties separated befor MPD arrived, unknown who was involved"	CLO														0			0				
1385	12/07/19 @0744	Saturday	same	19-M11290	Welfare Check	804 Elm St; Phi Delta Theta	"Unfounded, person was fine"	CLO														0			0				
1386	12/07/19 @1751	Saturday	same	19-M11307	Other Calls	Perimeter Dr; UI Water Tower	UTL guy using laser pointer	UTL														0			0				
1387	12/07/19 @2214	Saturday	same	19-M11312	Alarm; Elevator	1080 W 6th St	Accidental activation	CLO														0			0				
1388	12/08/19 @0258	Sunday	same	19-M11320	Welfare Check	415 W 6th St; Wells Fargo	An individual was limping and denied needing help	CLO														0			0				
1389	12/08/19 @0327	Sunday	same	19-M11321	Suicidal Person	380 Taylor Ave	"Unfounded, this gentelman had a twisted ankle"	CLO														0			0				
1390	12/08/19 @1335	Sunday	same	19-M11329	Fraud	Moscow	Not on campus or related	CLO														0			0				
1391	12/09/19 @1344	Monday	same	19-M11357	Found Property	W 6th St and Elm St	"Found a broken, toy gun"	CLO														0			0				
1392	12/10/19 @1152	Tuesday	same	19-M11384	Harassment	711 Rayburn St; Menard Law	"Sean Tulette, 21 YOM, was accused of yelling at a parking attended for giving him a ticket"	ACT														0			0				
1393	12/10/19 @1159	Tuesday	same	19-M11387	Traffic Offense	975 S Line St	Report of a speeding vehicle between 0500-0600 hrs	CLO														0			0				
1394	12/10/19 @1629	Tuesday	same	19-M11403	Alarm; Fire	901 Paradise Creek	False alarm	CLO														0			0				
1395	12/10/19 @1634	Tuesday	same	19-M11404	Theft; Other	777 Deakin Ave; Pi Kappa	Student lost her shoes and jacket	CLO														0			0				
1396	12/10/19 @1856	Tuesday	same	19-M11411	Alarm; Fire	901 Paradise Creek St; UI	Burned food	CLO														0			0				
1397	12/11/19 @1037	Wednesday	same	19-M11423	Disabled Vehicle	Sweet Ave & S Main St	Delivery van with flat	CLO														0			0				
1398	12/11/19 @1138	Wednesday	same	19-M11427	Theft; Other	1001 Paradise Creek St	Stolen bicycle	ACT														0			0				
1399	12/11/19 @1251	Wednesday	same	19-M11434	Lost Property	850 Rayburn St	Unfounded	CLO														0			0				
1400	12/11/19 @1422	Wednesday	same	19-M11441	Suicidal Person	1210 Blake Ave	"Reference Ryan Stewart, said he's not suicidal"	ACT														0			0				
1401	12/11/19 @2356	Wednesday	same	19-M11456	Malicious Mischief	415 W 6th St	"Dalton Poopathi, 22 YOM, warned for urinating in public"	WRN														0			0				
1402	12/12/19 @1232	Thursday	same	19-M11466	Suspicious	901 Paradise Creek St	Student upset at fire alarm going off	CLO														0			0				
1403	12/12/19 @1451	Thursday	same	19-M11470	Found Property	1006 Railroad St	Found bicycle	CLO														0			0				
1404	12/12/19 @1605	Thursday	same	19-M11473	Traffic Hazard	Perimeter Dr and W Pullman Road	Unfounded	CLO														0			0				
1405	12/13/19 @0125	Friday	same	19-M11487	Suicidal Person	1080 W 6th St	Gibson Smede was helped	CLO														0			0				
1406	12/13/19 @1011	Friday	same	19-M11496	Communications	1080 W 6th St	Elevators were fine	CLO														0			0				
1407	12/13/19 @1232	Friday	same	19-M11502	Citizen Assist	504 S Home St; Ghormley Park	Help with car seats	CLO														0			0				
1408	12/13/19 @1302	Friday	same	19-M11503	Alarm; Elevator	966 University Ave; TLC	Accidental activation	CLO														0			0				
1409	12/13/19 @2205	Friday	same	19-M11525	Alarm; Elevator	1080 W 6th St; Wiley	Accidental activation	CLO														0			0				
1410	12/14/19 @0854	Saturday	same	19-M11539	Accident; Non-Injury	W Pullman Rd & Baker St	State accident report	ACT														0			0				
1411	12/15/19 @0956	Sunday	same	19-M11568	Suspicious	709 Deakin Ave	Person left their car idling	CLO														0			0				
1412	12/15/19 @1103	Sunday	same	19-M11572	Traffic Offense	Blake Ave & Nez Perce Dr	Unfounded	UTL														0			0				
1413	12/15/19 @1607	Sunday	same	19-M11580	Accident; Non-Injury	Sweet Ave & Railroad St	"kade Olsen, 20 YOM, cited for reckless driving for spinning cookies in lot 60, lost control and hit a tree"	ACT														0			0				
1414	12/15/19 @2026	Sunday	same	19-M11583	Alarm; Fire	701 Nez Perce Dr	"Unknown reason for fire alarm, evacuated"	CLO														0			0				
