month,year,university,sexual_assault,alcohol_offense,drug_offense,theft,robbery_burglary,alcohol_offense_strict,noise_offense,closure_1,closure_1_end,closure_2,closure_2_end,university_enacted_1,university_enacted_2,reason1,reason2,unit_id,graduation_rate_total_cohort_,total_number_of_undergraduates_financial_aid_cohort_,state_abbreviation,fips_state_code,sector_of_institution,level_of_institution,control_of_institution,degree_granting_status,postsecondary_and_title_iv_institution_indicator,institutional_category,institution_size_category,longitude,latitude,x91,total_students_all,total_black_all,total_asian_all,total_women_all,total_men_all,total_undergrad_men,total_undergrad_women,total_undergrad_black,total_undergrad_asian,total_undergrad_hispanic,total_undergrad_white_men,total_undergrad_white_women,total_white_all,ftime_total_undergrad,ftime_total_undergrad_men,ftime_total_undergrad_women,total_students_undergrad,date,closure_1_rounded,closure_2_rounded,closure_1_end_rounded,closure_2_end_rounded,treatment_1,treatment_2,treatment_plus_1,treatment_plus_2,treatment_plus_3,treatment_plus_4,treatment_plus_5,treatment_plus_6,treatment_minus_1,treatment_minus_2,treatment_minus_3,treatment_minus_4,treatment_minus_5,treatment_minus_6
5,2017,Clemson University_2,1,5,2,12,7,5,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,82,19869,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24387,1540,531,11881,12506,9988,9414,1279,463,727,8265,7813,19136,18642,9544,9098,19402,2017-05-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2017,Clemson University_2,0,2,0,8,1,2,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,82,19869,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24387,1540,531,11881,12506,9988,9414,1279,463,727,8265,7813,19136,18642,9544,9098,19402,2017-06-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,2017,Clemson University_2,1,1,6,11,1,1,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,82,19869,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24387,1540,531,11881,12506,9988,9414,1279,463,727,8265,7813,19136,18642,9544,9098,19402,2017-07-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,2017,Clemson University_2,2,6,10,15,2,6,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,82,19869,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24387,1540,531,11881,12506,9988,9414,1279,463,727,8265,7813,19136,18642,9544,9098,19402,2017-08-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,2017,Clemson University_2,1,29,14,27,1,26,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,82,19869,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24387,1540,531,11881,12506,9988,9414,1279,463,727,8265,7813,19136,18642,9544,9098,19402,2017-09-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,2017,Clemson University_2,2,15,20,18,0,14,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,82,19869,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24387,1540,531,11881,12506,9988,9414,1279,463,727,8265,7813,19136,18642,9544,9098,19402,2017-10-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,2017,Clemson University_2,1,11,11,15,1,11,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,82,19869,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24387,1540,531,11881,12506,9988,9414,1279,463,727,8265,7813,19136,18642,9544,9098,19402,2017-11-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,2017,Clemson University_2,0,4,4,7,0,3,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,82,19869,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24387,1540,531,11881,12506,9988,9414,1279,463,727,8265,7813,19136,18642,9544,9098,19402,2017-12-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2018,Clemson University_2,0,9,8,5,0,7,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,83,20160,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24951,1576,598,12262,12689,10041,9628,1271,516,950,8151,7863,19260,18971,9627,9344,19669,2018-01-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2018,Clemson University_2,2,6,9,7,0,6,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,83,20160,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24951,1576,598,12262,12689,10041,9628,1271,516,950,8151,7863,19260,18971,9627,9344,19669,2018-02-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3,2018,Clemson University_2,0,8,8,11,0,6,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,83,20160,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24951,1576,598,12262,12689,10041,9628,1271,516,950,8151,7863,19260,18971,9627,9344,19669,2018-03-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2018,Clemson University_2,2,15,11,9,0,15,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,83,20160,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24951,1576,598,12262,12689,10041,9628,1271,516,950,8151,7863,19260,18971,9627,9344,19669,2018-04-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,2018,Clemson University_2,0,4,5,16,4,4,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,83,20160,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24951,1576,598,12262,12689,10041,9628,1271,516,950,8151,7863,19260,18971,9627,9344,19669,2018-05-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,2018,Clemson University_2,0,4,2,6,0,4,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,83,20160,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24951,1576,598,12262,12689,10041,9628,1271,516,950,8151,7863,19260,18971,9627,9344,19669,2018-06-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,2018,Clemson University_2,0,6,5,8,0,6,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,83,20160,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24951,1576,598,12262,12689,10041,9628,1271,516,950,8151,7863,19260,18971,9627,9344,19669,2018-07-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,2018,Clemson University_2,0,13,4,14,0,4,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,83,20160,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24951,1576,598,12262,12689,10041,9628,1271,516,950,8151,7863,19260,18971,9627,9344,19669,2018-08-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,2018,Clemson University_2,1,18,8,13,3,8,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,83,20160,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24951,1576,598,12262,12689,10041,9628,1271,516,950,8151,7863,19260,18971,9627,9344,19669,2018-09-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,2018,Clemson University_2,0,17,8,10,2,9,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,83,20160,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24951,1576,598,12262,12689,10041,9628,1271,516,950,8151,7863,19260,18971,9627,9344,19669,2018-10-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,2018,Clemson University_2,0,22,6,11,1,20,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,83,20160,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24951,1576,598,12262,12689,10041,9628,1271,516,950,8151,7863,19260,18971,9627,9344,19669,2018-11-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,2018,Clemson University_2,0,4,3,5,1,2,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,83,20160,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,24951,1576,598,12262,12689,10041,9628,1271,516,950,8151,7863,19260,18971,9627,9344,19669,2018-12-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2019,Clemson University_2,2,13,13,12,1,2,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,84,NA,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,25822,1564,620,12857,12965,10173,10022,1242,528,1111,8129,8106,19640,19486,9751,9735,20195,2019-01-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2019,Clemson University_2,1,18,6,14,0,10,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,84,NA,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,25822,1564,620,12857,12965,10173,10022,1242,528,1111,8129,8106,19640,19486,9751,9735,20195,2019-02-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,2019,Clemson University_2,0,13,7,17,0,5,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,84,NA,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,25822,1564,620,12857,12965,10173,10022,1242,528,1111,8129,8106,19640,19486,9751,9735,20195,2019-03-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,2019,Clemson University_2,0,16,8,19,1,8,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,84,NA,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,25822,1564,620,12857,12965,10173,10022,1242,528,1111,8129,8106,19640,19486,9751,9735,20195,2019-04-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,2019,Clemson University_2,1,4,1,11,0,4,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,84,NA,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,25822,1564,620,12857,12965,10173,10022,1242,528,1111,8129,8106,19640,19486,9751,9735,20195,2019-05-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,2019,Clemson University_2,0,4,3,3,1,4,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,84,NA,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,25822,1564,620,12857,12965,10173,10022,1242,528,1111,8129,8106,19640,19486,9751,9735,20195,2019-06-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,2019,Clemson University_2,0,0,4,0,1,0,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,84,NA,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,25822,1564,620,12857,12965,10173,10022,1242,528,1111,8129,8106,19640,19486,9751,9735,20195,2019-07-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,2019,Clemson University_2,0,18,3,11,1,13,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,84,NA,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,25822,1564,620,12857,12965,10173,10022,1242,528,1111,8129,8106,19640,19486,9751,9735,20195,2019-08-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,2019,Clemson University_2,2,21,4,12,1,9,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,84,NA,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,25822,1564,620,12857,12965,10173,10022,1242,528,1111,8129,8106,19640,19486,9751,9735,20195,2019-09-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,2019,Clemson University_2,3,21,4,23,3,15,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,84,NA,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,25822,1564,620,12857,12965,10173,10022,1242,528,1111,8129,8106,19640,19486,9751,9735,20195,2019-10-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,2019,Clemson University_2,2,26,6,20,0,15,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,84,NA,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,25822,1564,620,12857,12965,10173,10022,1242,528,1111,8129,8106,19640,19486,9751,9735,20195,2019-11-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,2019,Clemson University_2,0,8,5,4,0,7,0,2018-01-27T00:00:00Z,2018-03-01,2018-01-27T00:00:00Z,2018-03-01,1,0,sexual assaul,death,217882,84,NA,SC,45,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-82.835114,34.679381,NA,25822,1564,620,12857,12965,10173,10022,1242,528,1111,8129,8106,19640,19486,9751,9735,20195,2019-12-01,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-03-01,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2014,San Diego State University_2,0,1,2,4,0,1,0,2019-11-09T00:00:00Z,2020-05-01,2019-11-09T00:00:00Z,2020-05-01,0,NA,behavior,death,122409,66,28394,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,33483,1162,4183,18661,14822,12798,15596,1015,3715,8708,4390,5377,11723,25096,11272,13824,28394,2014-01-01,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,2020-05-01,2020-05-01,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
2,2014,San Diego State University_2,2,1,2,3,1,1,0,2019-11-09T00:00:00Z,2020-05-01,2019-11-09T00:00:00Z,2020-05-01,0,NA,behavior,death,122409,66,28394,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,33483,1162,4183,18661,14822,12798,15596,1015,3715,8708,4390,5377,11723,25096,11272,13824,28394,2014-02-01,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,2020-05-01,2020-05-01,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
3,2014,San Diego State University_2,0,9,1,9,4,9,0,2019-11-09T00:00:00Z,2020-05-01,2019-11-09T00:00:00Z,2020-05-01,0,NA,behavior,death,122409,66,28394,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,33483,1162,4183,18661,14822,12798,15596,1015,3715,8708,4390,5377,11723,25096,11272,13824,28394,2014-03-01,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,2020-05-01,2020-05-01,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
4,2014,San Diego State University_2,1,6,3,2,0,6,0,2019-11-09T00:00:00Z,2020-05-01,2019-11-09T00:00:00Z,2020-05-01,0,NA,behavior,death,122409,66,28394,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,33483,1162,4183,18661,14822,12798,15596,1015,3715,8708,4390,5377,11723,25096,11272,13824,28394,2014-04-01,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,2020-05-01,2020-05-01,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
5,2014,San Diego State University_2,1,9,2,2,1,9,0,2019-11-09T00:00:00Z,2020-05-01,2019-11-09T00:00:00Z,2020-05-01,0,NA,behavior,death,122409,66,28394,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,33483,1162,4183,18661,14822,12798,15596,1015,3715,8708,4390,5377,11723,25096,11272,13824,28394,2014-05-01,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,2020-05-01,2020-05-01,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
6,2014,San Diego State University_2,0,12,1,1,1,12,0,2019-11-09T00:00:00Z,2020-05-01,2019-11-09T00:00:00Z,2020-05-01,0,NA,behavior,death,122409,66,28394,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,33483,1162,4183,18661,14822,12798,15596,1015,3715,8708,4390,5377,11723,25096,11272,13824,28394,2014-06-01,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,2020-05-01,2020-05-01,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
7,2014,San Diego State University_2,0,11,1,4,0,11,0,2019-11-09T00:00:00Z,2020-05-01,2019-11-09T00:00:00Z,2020-05-01,0,NA,behavior,death,122409,66,28394,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,33483,1162,4183,18661,14822,12798,15596,1015,3715,8708,4390,5377,11723,25096,11272,13824,28394,2014-07-01,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,2020-05-01,2020-05-01,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
8,2014,San Diego State University_2,1,4,1,6,0,4,0,2019-11-09T00:00:00Z,2020-05-01,2019-11-09T00:00:00Z,2020-05-01,0,NA,behavior,death,122409,66,28394,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,33483,1162,4183,18661,14822,12798,15596,1015,3715,8708,4390,5377,11723,25096,11272,13824,28394,2014-08-01,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,2020-05-01,2020-05-01,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
9,2014,San Diego State University_2,4,10,4,16,4,10,0,2019-11-09T00:00:00Z,2020-05-01,2019-11-09T00:00:00Z,2020-05-01,0,NA,behavior,death,122409,66,28394,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,33483,1162,4183,18661,14822,12798,15596,1015,3715,8708,4390,5377,11723,25096,11272,13824,28394,2014-09-01,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,2020-05-01,2020-05-01,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
10,2014,San Diego State University_2,2,6,1,6,3,6,0,2019-11-09T00:00:00Z,2020-05-01,2019-11-09T00:00:00Z,2020-05-01,0,NA,behavior,death,122409,66,28394,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,33483,1162,4183,18661,14822,12798,15596,1015,3715,8708,4390,5377,11723,25096,11272,13824,28394,2014-10-01,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,2020-05-01,2020-05-01,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
11,2014,San Diego State University_2,2,4,2,10,3,4,0,2019-11-09T00:00:00Z,2020-05-01,2019-11-09T00:00:00Z,2020-05-01,0,NA,behavior,death,122409,66,28394,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,33483,1162,4183,18661,14822,12798,15596,1015,3715,8708,4390,5377,11723,25096,11272,13824,28394,2014-11-01,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,2020-05-01,2020-05-01,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
12,2014,San Diego State University_2,1,8,7,9,1,8,0,2019-11-09T00:00:00Z,2020-05-01,2019-11-09T00:00:00Z,2020-05-01,0,NA,behavior,death,122409,66,28394,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,33483,1162,4183,18661,14822,12798,15596,1015,3715,8708,4390,5377,11723,25096,11272,13824,28394,2014-12-01,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,2020-05-01,2020-05-01,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
1,2015,San Diego State University_2,0,6,1,5,3,6,0,2019-11-09T00:00:00Z,2020-05-01,2019-11-09T00:00:00Z,2020-05-01,0,NA,behavior,death,122409,68,29253,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,34254,1267,4433,18953,15301,13331,15922,1115,3991,9021,4483,5333,11669,26010,11867,14143,29253,2015-01-01,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,2020-05-01,2020-05-01,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
2,2015,San Diego State University_2,2,6,0,14,0,6,0,2019-11-09T00:00:00Z,2020-05-01,2019-11-09T00:00:00Z,2020-05-01,0,NA,behavior,death,122409,68,29253,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,34254,1267,4433,18953,15301,13331,15922,1115,3991,9021,4483,5333,11669,26010,11867,14143,29253,2015-02-01,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,2020-05-01,2020-05-01,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
3,2015,San Diego State University_2,3,9,1,13,1,9,0,2019-11-09T00:00:00Z,2020-05-01,2019-11-09T00:00:00Z,2020-05-01,0,NA,behavior,death,122409,68,29253,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,34254,1267,4433,18953,15301,13331,15922,1115,3991,9021,4483,5333,11669,26010,11867,14143,29253,2015-03-01,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,2020-05-01,2020-05-01,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
4,2015,San Diego State University_2,1,7,0,5,0,7,0,2019-11-09T00:00:00Z,2020-05-01,2019-11-09T00:00:00Z,2020-05-01,0,NA,behavior,death,122409,68,29253,CA,6,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",5,-117.071228,32.77525,NA,34254,1267,4433,18953,15301,13331,15922,1115,3991,9021,4483,5333,11669,26010,11867,14143,29253,2015-04-01,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,2020-05-01,2020-05-01,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
